,Unnamed: 0,Unnamed: 0.1,sys1,sys,sim,gamma_bcc,gamma_fcc,rho_gm3
289,26984,26984,Al1Ti1Cr1Fe1Co1Ru1,AlTiCrFeCoRu,0.708,1.1430372002074287,1.0776669364349178,6.878719513615476
290,26986,26986,Al1Ti1Cr1Fe1Co1Pd1,AlTiCrFeCoPd,0.7033,1.065265008415995,1.0020478459396045,6.89440457966587
291,26987,26987,Al1Ti1Cr1Fe1Co1Ag1,AlTiCrFeCoAg,0.7144,1.1266409327214093,1.0856374547557974,6.7303377700232
297,26999,26999,Al1Ti1Cr1Fe1Ni1Cu1,AlTiCrFeNiCu,0.7986,1.0565195695402847,1.001299235186343,6.264631238564355
298,27000,27000,Al1Ti1Cr1Fe1Ni1Zn1,AlTiCrFeNiZn,0.7765,1.027261205392032,0.9951680482019016,6.047822376199523
299,27003,27003,Al1Ti1Cr1Fe1Ni1Nb1,AlTiCrFeNiNb,0.7758,1.125953783430636,1.0341909470478994,6.378395803172412
300,27004,27004,Al1Ti1Cr1Fe1Ni1Mo1,AlTiCrFeNiMo,0.7854,1.0770136369441206,0.9883957118641038,6.6270940127337274
301,27005,27005,Al1Ti1Cr1Fe1Ni1Tc1,AlTiCrFeNiTc,0.6239,1.0831648586805296,1.0308717676816348,6.771344279759615
302,27006,27006,Al1Ti1Cr1Fe1Ni1Ru1,AlTiCrFeNiRu,0.7187,1.1280773315106445,1.0640191893448403,6.882228136513316
303,27008,27008,Al1Ti1Cr1Fe1Ni1Pd1,AlTiCrFeNiPd,0.7177,1.0519023038863615,0.9900468078742882,6.897885831254479
304,27009,27009,Al1Ti1Cr1Fe1Ni1Ag1,AlTiCrFeNiAg,0.7325,1.11306269894673,1.07326813191115,6.733531429454122
310,27021,27021,Al1Ti1Cr1Fe1Cu1Zn1,AlTiCrFeCuZn,0.7815,1.1271737022184052,1.083826531750808,6.078518919811985
311,27024,27024,Al1Ti1Cr1Fe1Cu1Nb1,AlTiCrFeCuNb,0.7742,1.2359063307114084,1.119088978457707,6.404729816564275
312,27025,27025,Al1Ti1Cr1Fe1Cu1Mo1,AlTiCrFeCuMo,0.7805,1.197511277870718,1.0880349553327815,6.651577986838406
313,27026,27026,Al1Ti1Cr1Fe1Cu1Tc1,AlTiCrFeCuTc,0.6237,1.2024418160130137,1.1340181582046722,6.7946630211177155
314,27027,27027,Al1Ti1Cr1Fe1Cu1Ru1,AlTiCrFeCuRu,0.7140000000000001,1.271779758390856,1.1494714972711215,6.904519282347303
315,27029,27029,Al1Ti1Cr1Fe1Cu1Pd1,AlTiCrFeCuPd,0.7144,1.1683825252957616,1.0916846502164648,6.91972056827423
316,27030,27030,Al1Ti1Cr1Fe1Cu1Ag1,AlTiCrFeCuAg,0.7413,1.2232277866592614,1.1706613039124805,6.7564640468505734
321,27044,27044,Al1Ti1Cr1Fe1Zn1Nb1,AlTiCrFeZnNb,0.7536,1.0911453984743802,0.9939426090724864,6.199563974545452
322,27045,27045,Al1Ti1Cr1Fe1Zn1Mo1,AlTiCrFeZnMo,0.7635,1.1161203466139902,1.0351377238893575,6.431184685540538
323,27046,27046,Al1Ti1Cr1Fe1Zn1Tc1,AlTiCrFeZnTc,0.6071,1.0770579467249926,1.0167745250156606,6.565435429439999
324,27047,27047,Al1Ti1Cr1Fe1Zn1Ru1,AlTiCrFeZnRu,0.6905,1.216312427962388,1.1243494683189308,6.669410817905637
325,27049,27049,Al1Ti1Cr1Fe1Zn1Pd1,AlTiCrFeZnPd,0.6889,1.083007341133886,1.0298098357456842,6.6869636372272705
326,27050,27050,Al1Ti1Cr1Fe1Zn1Ag1,AlTiCrFeZnAg,0.7143,1.0728390918303643,1.0321467330379637,6.536026682256636
327,27054,27054,Al1Ti1Cr1Fe1Zn1Ta1,AlTiCrFeZnTa,0.7384,1.0769053757058442,0.95521826144447,7.791784254660829
330,27099,27099,Al1Ti1Cr1Fe1Nb1Mo1,AlTiCrFeNbMo,0.7728,1.2733910172762386,1.1420541411282252,6.733438765021832
331,27100,27100,Al1Ti1Cr1Fe1Nb1Tc1,AlTiCrFeNbTc,0.62,1.1537602444883035,1.023111151292235,6.867878082790695
332,27101,27101,Al1Ti1Cr1Fe1Nb1Ru1,AlTiCrFeNbRu,0.6928,1.3615602226572794,1.207100241728967,6.970630890479374
333,27103,27103,Al1Ti1Cr1Fe1Nb1Pd1,AlTiCrFeNbPd,0.6879,1.2169237583572363,1.1061489562436324,6.983993291585901
334,27104,27104,Al1Ti1Cr1Fe1Nb1Ag1,AlTiCrFeNbAg,0.7116,1.1912585149895063,1.0961630939696576,6.829942090944205
341,27116,27116,Al1Ti1Cr1Fe1Mo1Tc1,AlTiCrFeMoTc,0.6206,1.1769977475512061,1.063451283171277,7.121166287881548
342,27117,27117,Al1Ti1Cr1Fe1Mo1Ru1,AlTiCrFeMoRu,0.7045,1.3133292432226318,1.164909279885748,7.228607799036696
343,27119,27119,Al1Ti1Cr1Fe1Mo1Pd1,AlTiCrFeMoPd,0.6992,1.196691525791214,1.0940995084649272,7.239134768697621
344,27120,27120,Al1Ti1Cr1Fe1Mo1Ag1,AlTiCrFeMoAg,0.7185,1.231689551267937,1.1523515410533065,7.074086130937156
352,27148,27148,Al1Ti1Cr1Fe1Ru1Pd1,AlTiCrFeRuPd,0.6567,1.2715922511997886,1.1508479727180303,7.496506945324073
353,27149,27149,Al1Ti1Cr1Fe1Ru1Ag1,AlTiCrFeRuAg,0.6596,1.3310670022266002,1.2327321199877168,7.320970856711711
359,27174,27174,Al1Ti1Cr1Fe1Pd1Ag1,AlTiCrFePdAg,0.6646,1.1865369018948666,1.130985666890849,7.330180334549499
379,27252,27252,Al1Ti1Cr1Co1Ni1Cu1,AlTiCrCoNiCu,0.7906,1.1044799994394845,1.0525272737710083,6.3913575972
380,27253,27253,Al1Ti1Cr1Co1Ni1Zn1,AlTiCrCoNiZn,0.7659,1.0852485767067679,1.0582610322001806,6.167302731127098
381,27256,27256,Al1Ti1Cr1Co1Ni1Nb1,AlTiCrCoNiNb,0.7678,1.1868226335608776,1.097691824695099,6.497063092529001
382,27257,27257,Al1Ti1Cr1Co1Ni1Mo1,AlTiCrCoNiMo,0.7802,1.12871142352733,1.041403627321075,6.751682769127836
383,27258,27258,Al1Ti1Cr1Co1Ni1Tc1,AlTiCrCoNiTc,0.6164,1.1403220026364322,1.0937785077618352,6.899299123495145
384,27259,27259,Al1Ti1Cr1Co1Ni1Ru1,AlTiCrCoNiRu,0.7207,1.1757517255861103,1.113234357377126,7.012205963031784
385,27261,27261,Al1Ti1Cr1Co1Ni1Pd1,AlTiCrCoNiPd,0.7188,1.1038720827271358,1.0445161110957877,7.026290081737032
386,27262,27262,Al1Ti1Cr1Co1Ni1Ag1,AlTiCrCoNiAg,0.7256,1.1743312143454,1.1389155707335228,6.85678147451348
393,27277,27277,Al1Ti1Cr1Co1Cu1Nb1,AlTiCrCoCuNb,0.7601,1.0590032106793081,0.9594747718363216,6.522412796509758
394,27278,27278,Al1Ti1Cr1Co1Cu1Mo1,AlTiCrCoCuMo,0.7692,1.0191494462330073,0.9243877142426102,6.775072857872339
395,27279,27279,Al1Ti1Cr1Co1Cu1Tc1,AlTiCrCoCuTc,0.6101,1.0286296967457027,0.9710297885022612,6.921459349051618
396,27280,27280,Al1Ti1Cr1Co1Cu1Ru1,AlTiCrCoCuRu,0.7099,1.07691680553133,1.0083323110159839,7.033298231874243
397,27283,27283,Al1Ti1Cr1Co1Cu1Ag1,AlTiCrCoCuAg,0.7284,1.0492589265320775,1.0027628922848102,6.8786400902088145
400,27300,27300,Al1Ti1Cr1Co1Zn1Ru1,AlTiCrCoZnRu,0.6838,1.0418146869494416,0.9990530476837576,6.790919904483158
402,27352,27352,Al1Ti1Cr1Co1Nb1Mo1,AlTiCrCoNbMo,0.7616,1.092101360452585,0.9788490479690892,6.849222407224668
403,27353,27353,Al1Ti1Cr1Co1Nb1Tc1,AlTiCrCoNbTc,0.6064,1.0002520084201474,0.8932427874660445,6.9865451907932945
404,27354,27354,Al1Ti1Cr1Co1Nb1Ru1,AlTiCrCoNbRu,0.6887,1.1618133734557536,1.0681326961061646,7.091023561034869
405,27356,27356,Al1Ti1Cr1Co1Nb1Pd1,AlTiCrCoNbPd,0.6829,1.04687723134948,0.9516889217546132,7.103033273066664
406,27357,27357,Al1Ti1Cr1Co1Nb1Ag1,AlTiCrCoNbAg,0.6987,1.0338440199647996,0.9535611563772796,6.944556348225105
412,27369,27369,Al1Ti1Cr1Co1Mo1Tc1,AlTiCrCoMoTc,0.6098,1.0109033505745832,0.915769063427602,7.245572457195401
413,27370,27370,Al1Ti1Cr1Co1Mo1Ru1,AlTiCrCoMoRu,0.7033,1.114077469431341,1.0228439791384532,7.354872728888887
414,27372,27372,Al1Ti1Cr1Co1Mo1Pd1,AlTiCrCoMoPd,0.6971,1.022158175498182,0.9321701117770322,7.363908614582856
415,27373,27373,Al1Ti1Cr1Co1Mo1Ag1,AlTiCrCoMoAg,0.7084,1.0588074063654604,0.9891066987511552,7.194060242224691
421,27401,27401,Al1Ti1Cr1Co1Ru1Pd1,AlTiCrCoRuPd,0.6617,1.0806515336726241,1.0126102807305928,7.626455651588784
422,27402,27402,Al1Ti1Cr1Co1Ru1Ag1,AlTiCrCoRuAg,0.6566,1.137546484178524,1.0915086799350031,7.44577972472727
428,27427,27427,Al1Ti1Cr1Co1Pd1Ag1,AlTiCrCoPdAg,0.6608,1.022773452203976,0.9735957370916868,7.453531041257012
441,27508,27508,Al1Ti1Cr1Ni1Cu1Nb1,AlTiCrNiCuNb,0.7822,1.0464613095148816,0.9488978895346356,6.525334423862067
442,27509,27509,Al1Ti1Cr1Ni1Cu1Mo1,AlTiCrNiCuMo,0.7904,1.0065443277437618,0.9135488883310282,6.7783799298934895
443,27510,27510,Al1Ti1Cr1Ni1Cu1Tc1,AlTiCrNiCuTc,0.6257,1.016617695908345,0.9608123699339725,6.924994039374997
444,27511,27511,Al1Ti1Cr1Ni1Cu1Ru1,AlTiCrNiCuRu,0.7264,1.0631532569042106,0.9960126910881936,7.036993996077481
445,27514,27514,Al1Ti1Cr1Ni1Cu1Ag1,AlTiCrNiCuAg,0.7522,1.037035429395052,0.9919172939100984,6.882005993914053
448,27531,27531,Al1Ti1Cr1Ni1Zn1Ru1,AlTiCrNiZnRu,0.6975,1.0293934629831076,0.9878088551554474,6.794187721813952
450,27583,27583,Al1Ti1Cr1Ni1Nb1Mo1,AlTiCrNiNbMo,0.7801,1.0790926338942808,0.9676684406103478,6.852385169525907
451,27585,27585,Al1Ti1Cr1Ni1Nb1Ru1,AlTiCrNiNbRu,0.7025,1.1475044082619652,1.0554267896222973,7.094526293648647
452,27587,27587,Al1Ti1Cr1Ni1Nb1Pd1,AlTiCrNiNbPd,0.7004,1.0346734788899423,0.9412025750882644,7.106506505850944
453,27588,27588,Al1Ti1Cr1Ni1Nb1Ag1,AlTiCrNiNbAg,0.7199,1.0224453785492809,0.9438560209312048,6.947767571787647
459,27601,27601,Al1Ti1Cr1Ni1Mo1Ru1,AlTiCrNiMoRu,0.7161,1.0998307524185131,1.0100365732077328,7.358782666002317
460,27603,27603,Al1Ti1Cr1Ni1Mo1Pd1,AlTiCrNiMoPd,0.7136,1.00969679157478,0.9212155094803868,7.36777968050343
461,27604,27604,Al1Ti1Cr1Ni1Mo1Ag1,AlTiCrNiMoAg,0.7286,1.046456308718841,0.9781467697597976,7.197638709086859
467,27632,27632,Al1Ti1Cr1Ni1Ru1Pd1,AlTiCrNiRuPd,0.6735,1.0670337590655357,1.0002409454621106,7.630719813754384
468,27633,27633,Al1Ti1Cr1Ni1Ru1Ag1,AlTiCrNiRuAg,0.6721,1.1237637478231894,1.078827567646947,7.449721912127417
473,27658,27658,Al1Ti1Cr1Ni1Pd1Ag1,AlTiCrNiPdAg,0.68,1.0110947267374706,0.9631582928450756,7.457433214337078
490,27738,27738,Al1Ti1Cr1Cu1Zn1Nb1,AlTiCrCuZnNb,0.7614,1.082000973062678,0.9794210253485842,6.339582156363634
491,27739,27739,Al1Ti1Cr1Cu1Zn1Mo1,AlTiCrCuZnMo,0.7699,1.1212118987229247,1.040012257671474,6.575144820675673
492,27740,27740,Al1Ti1Cr1Cu1Zn1Tc1,AlTiCrCuZnTc,0.6102,1.083088319968088,1.0258118292658422,6.71153440086857
493,27741,27741,Al1Ti1Cr1Cu1Zn1Ru1,AlTiCrCuZnRu,0.6996,1.1222023838787123,1.02503326824627,6.816518527917144
494,27743,27743,Al1Ti1Cr1Cu1Zn1Pd1,AlTiCrCuZnPd,0.7021,1.0878188962350868,1.038075828525005,6.832232500863634
495,27744,27744,Al1Ti1Cr1Cu1Zn1Ag1,AlTiCrCuZnAg,0.7354,1.0662701552401568,1.0278131180682195,6.677438850398227
499,27793,27793,Al1Ti1Cr1Cu1Nb1Mo1,AlTiCrCuNbMo,0.7753,1.2820890578855242,1.144752570169297,6.872998372008732
500,27794,27794,Al1Ti1Cr1Cu1Nb1Tc1,AlTiCrCuNbTc,0.6193,1.1546653298996696,1.0169783910244474,7.009446853554815
501,27795,27795,Al1Ti1Cr1Cu1Nb1Ru1,AlTiCrCuNbRu,0.698,1.2554567950695747,1.0940679451405169,7.1131466095429206
502,27797,27797,Al1Ti1Cr1Cu1Nb1Pd1,AlTiCrCuNbPd,0.6972,1.2226987646757523,1.108196068639624,7.124782498634358
503,27798,27798,Al1Ti1Cr1Cu1Nb1Ag1,AlTiCrCuNbAg,0.7289,1.184683245051715,1.0846106031996294,6.967105824849782
509,27810,27810,Al1Ti1Cr1Cu1Mo1Tc1,AlTiCrCuMoTc,0.6185,1.1921907666331335,1.076807675990981,7.266766060091114
510,27811,27811,Al1Ti1Cr1Cu1Mo1Ru1,AlTiCrCuMoRu,0.7083,1.2180770471961126,1.0642396563390164,7.375209404541284
511,27813,27813,Al1Ti1Cr1Cu1Mo1Pd1,AlTiCrCuMoPd,0.7071,1.2121107501914978,1.1089202428583778,7.383910080135898
512,27814,27814,Al1Ti1Cr1Cu1Mo1Ag1,AlTiCrCuMoAg,0.7344,1.2404999238018148,1.1616912988668513,7.215030563131198
518,27842,27842,Al1Ti1Cr1Cu1Ru1Pd1,AlTiCrCuRuPd,0.6673,1.1793066952128024,1.05372316115706,7.64446597310185
519,27843,27843,Al1Ti1Cr1Cu1Ru1Ag1,AlTiCrCuRuAg,0.6781,1.2291384280180488,1.1243686377132531,7.464930991846844
525,27868,27868,Al1Ti1Cr1Cu1Pd1Ag1,AlTiCrCuPdAg,0.6873,1.1936721271822726,1.1415699178184235,7.472378999733035
541,27983,27983,Al1Ti1Cr1Zn1Nb1Mo1,AlTiCrZnNbMo,0.7544,1.09440029335279,0.9767255428678324,6.659064114484209
542,27985,27985,Al1Ti1Cr1Zn1Nb1Ru1,AlTiCrZnNbRu,0.6706,1.1073103888116815,0.9731055685334252,6.886076164081632
543,27987,27987,Al1Ti1Cr1Zn1Nb1Pd1,AlTiCrZnNbPd,0.6678,1.031052255022884,0.9304387639913684,6.899943639872609
546,28000,28000,Al1Ti1Cr1Zn1Mo1Tc1,AlTiCrZnMoTc,0.6015,1.0258430751354175,0.9176343691455572,7.029237939429822
547,28001,28001,Al1Ti1Cr1Zn1Mo1Ru1,AlTiCrZnMoRu,0.6845,1.1317910593211291,1.0114626495571746,7.13203863218543
548,28003,28003,Al1Ti1Cr1Zn1Mo1Pd1,AlTiCrZnMoPd,0.6813,1.0861760469665618,1.0088604365461893,7.143333697666301
549,28004,28004,Al1Ti1Cr1Zn1Mo1Ag1,AlTiCrZnMoAg,0.7070000000000001,1.0475720235517054,0.9794491243348041,6.986691945547286
553,28032,28032,Al1Ti1Cr1Zn1Ru1Pd1,AlTiCrZnRuPd,0.635,1.0894456418923322,0.9926595499985515,7.388934299287305
554,28033,28033,Al1Ti1Cr1Zn1Ru1Ag1,AlTiCrZnRuAg,0.6442,1.0759524870652135,0.9910502884833712,7.222671497570496
562,28460,28460,Al1Ti1Cr1Nb1Mo1Tc1,AlTiCrNbMoTc,0.6273,1.152895794530738,0.9911270206878726,7.3059605412340405
563,28461,28461,Al1Ti1Cr1Nb1Mo1Ru1,AlTiCrNbMoRu,0.6996,1.3109628885618354,1.1471860500052808,7.40745707576017
564,28463,28463,Al1Ti1Cr1Nb1Mo1Pd1,AlTiCrNbMoPd,0.6932,1.2721120995927109,1.1574931822240788,7.415211543661374
565,28464,28464,Al1Ti1Cr1Nb1Mo1Ag1,AlTiCrNbMoAg,0.7172,1.2168983360385175,1.1146357543232506,7.25636225878225
573,28492,28492,Al1Ti1Cr1Nb1Ru1Pd1,AlTiCrNbRuPd,0.6398,1.2462320720904752,1.0997990172840837,7.658964264319653
574,28493,28493,Al1Ti1Cr1Nb1Ru1Ag1,AlTiCrNbRuAg,0.6474,1.2170780932272292,1.0862105162435591,7.490780030273684
580,28518,28518,Al1Ti1Cr1Nb1Pd1Ag1,AlTiCrNbPdAg,0.6513,1.141601229964022,1.0514460487283188,7.497451642830384
600,28613,28613,Al1Ti1Cr1Mo1Ru1Ag1,AlTiCrMoRuAg,0.6582,1.2569613065625949,1.1389322487626812,7.748033644064863
606,28638,28638,Al1Ti1Cr1Mo1Pd1Ag1,AlTiCrMoPdAg,0.6618,1.2127033778552572,1.1458158070606137,7.751860171752135
657,29276,29276,Al1Ti1Mn1Fe1Co1Ni1,AlTiMnFeCoNi,0.7856,1.08762120502238,1.038088024573514,6.284751266866415
658,29281,29281,Al1Ti1Mn1Fe1Co1Nb1,AlTiMnFeCoNb,0.7544,1.0337883753699482,0.9352172293209928,6.424336276100916
659,29283,29283,Al1Ti1Mn1Fe1Co1Tc1,AlTiMnFeCoTc,0.6171,1.0075822140350337,0.9512439857049416,6.818435641199041
660,29284,29284,Al1Ti1Mn1Fe1Co1Ru1,AlTiMnFeCoRu,0.7128,1.0577200218234868,0.9910318490854336,6.929392904299516
661,29287,29287,Al1Ti1Mn1Fe1Co1Ag1,AlTiMnFeCoAg,0.7123,1.0249509350957091,0.97934284793042,6.779127977705677
664,29303,29303,Al1Ti1Mn1Fe1Ni1Nb1,AlTiMnFeNiNb,0.7663,1.0216967451984276,0.9251021779380504,6.427141946911594
665,29306,29306,Al1Ti1Mn1Fe1Ni1Ru1,AlTiMnFeNiRu,0.7191,1.0443229702722818,0.9790746260764116,6.932958558355501
666,29309,29309,Al1Ti1Mn1Fe1Ni1Ag1,AlTiMnFeNiAg,0.726,1.0131648070017314,0.968947159307366,6.782374533364268
669,29321,29321,Al1Ti1Mn1Fe1Cu1Zn1,AlTiMnFeCuZn,0.7753,1.0092722801492438,0.9593277852770254,6.128704093615022
670,29324,29324,Al1Ti1Mn1Fe1Cu1Nb1,AlTiMnFeCuNb,0.7637,1.101684073339393,0.9757667072454548,6.4529474951818155
671,29325,29325,Al1Ti1Mn1Fe1Cu1Mo1,AlTiMnFeCuMo,0.7706,1.079240156773238,0.9634202012155404,6.700916827789472
672,29326,29326,Al1Ti1Mn1Fe1Cu1Tc1,AlTiMnFeCuTc,0.6214,1.0893836596189148,1.0154413491890455,6.844593690926364
673,29327,29327,Al1Ti1Mn1Fe1Cu1Ru1,AlTiMnFeCuRu,0.7135,1.1631904283995396,1.04114707774014,6.954676899234448
674,29329,29329,Al1Ti1Mn1Fe1Cu1Pd1,AlTiMnFeCuPd,0.7109,1.053978810449274,0.9716695339821478,6.969208840330577
675,29330,29330,Al1Ti1Mn1Fe1Cu1Ag1,AlTiMnFeCuAg,0.7339,1.0944223438037506,1.0333477663903547,6.804776128312285
679,29347,29347,Al1Ti1Mn1Fe1Zn1Ru1,AlTiMnFeZnRu,0.6920000000000001,1.092760237293972,0.9971101973554726,6.717878491678159
680,29399,29399,Al1Ti1Mn1Fe1Nb1Mo1,AlTiMnFeNbMo,0.7607,1.125573517088906,0.9803942203789064,6.779352449029442
681,29400,29400,Al1Ti1Mn1Fe1Nb1Tc1,AlTiMnFeNbTc,0.6154,1.010511079105188,0.8669438493977936,6.914303313893805
682,29401,29401,Al1Ti1Mn1Fe1Nb1Ru1,AlTiMnFeNbRu,0.69,1.2221858627203392,1.062182164007364,7.017251888374163
683,29403,29403,Al1Ti1Mn1Fe1Nb1Pd1,AlTiMnFeNbPd,0.6821,1.0724799221613412,0.9486709908998854,7.030035418877887
684,29404,29404,Al1Ti1Mn1Fe1Nb1Ag1,AlTiMnFeNbAg,0.7019,1.034229007112215,0.9229230046496161,6.874964968660234
688,29416,29416,Al1Ti1Mn1Fe1Mo1Tc1,AlTiMnFeMoTc,0.6166,1.0489373378660922,0.9253465606503336,7.168623763094424
689,29417,29417,Al1Ti1Mn1Fe1Mo1Ru1,AlTiMnFeMoRu,0.7024,1.1894050984629092,1.0375563205916047,7.276268370859104
690,29419,29419,Al1Ti1Mn1Fe1Mo1Pd1,AlTiMnFeMoPd,0.6941,1.0673659240114404,0.9546244648430346,7.28619037076923
691,29420,29420,Al1Ti1Mn1Fe1Mo1Ag1,AlTiMnFeMoAg,0.7094,1.0889653453322483,0.9964266712313232,7.1200797442290735
695,29448,29448,Al1Ti1Mn1Fe1Ru1Pd1,AlTiMnFeRuPd,0.6609,1.1514084044593926,1.0278104780914994,7.5442985985664714
696,29449,29449,Al1Ti1Mn1Fe1Ru1Ag1,AlTiMnFeRuAg,0.6598,1.196955413866896,1.0934618538184255,7.367669750011247
701,29474,29474,Al1Ti1Mn1Fe1Pd1Ag1,AlTiMnFePdAg,0.6619,1.0472527985288262,0.9792989563528836,7.376298230844444
709,29552,29552,Al1Ti1Mn1Co1Ni1Cu1,AlTiMnCoNiCu,0.7832,1.0280724103980778,0.9774734846590052,6.444347521548064
710,29556,29556,Al1Ti1Mn1Co1Ni1Nb1,AlTiMnCoNiNb,0.7581,1.0842866299714702,0.9913162392607784,6.54612360690614
711,29557,29557,Al1Ti1Mn1Co1Ni1Mo1,AlTiMnCoNiMo,0.7711,1.039209171055019,0.9500273360670004,6.8019030605727915
712,29558,29558,Al1Ti1Mn1Co1Ni1Tc1,AlTiMnCoNiTc,0.6148,1.0550893761296387,1.0072531222310646,6.950131836072725
713,29559,29559,Al1Ti1Mn1Co1Ni1Ru1,AlTiMnCoNiRu,0.7209,1.0940272407442635,1.031261562666523,7.063273217045176
714,29561,29561,Al1Ti1Mn1Co1Ni1Pd1,AlTiMnCoNiPd,0.716,1.0175375366833004,0.9568329523450104,7.076663571999998
715,29562,29562,Al1Ti1Mn1Co1Ni1Ag1,AlTiMnCoNiAg,0.7189,1.0762128615125408,1.0373567660217342,6.905937804168617
719,29654,29654,Al1Ti1Mn1Co1Nb1Ru1,AlTiMnCoNbRu,0.6857,1.0510980986607232,0.9505227891887564,7.137928351415729
721,29670,29670,Al1Ti1Mn1Co1Mo1Ru1,AlTiMnCoMoRu,0.7009,1.015989374748242,0.9199563681100072,7.402828121109825
723,29702,29702,Al1Ti1Mn1Co1Ru1Ag1,AlTiMnCoRuAg,0.6566,1.031128427007682,0.978631969078596,7.492761004267876
729,29885,29885,Al1Ti1Mn1Ni1Nb1Ru1,AlTiMnNiNbRu,0.6951,1.0387079967898536,0.9399543583651776,7.141479905241843
732,29901,29901,Al1Ti1Mn1Ni1Mo1Ru1,AlTiMnNiMoRu,0.7094,1.0034826461372204,0.9090732580247024,7.406789036759259
734,29933,29933,Al1Ti1Mn1Ni1Ru1Ag1,AlTiMnNiRuAg,0.6678,1.0192032219378628,0.9680197300312288,7.496752099727272
740,30038,30038,Al1Ti1Mn1Cu1Zn1Nb1,AlTiMnCuZnNb,0.7473,1.1161537301405242,0.9852680281800498,6.386077457067832
741,30039,30039,Al1Ti1Mn1Cu1Zn1Mo1,AlTiMnCuZnMo,0.7564,1.1837337932626273,1.084942863737696,6.6226826633970735
742,30040,30040,Al1Ti1Mn1Cu1Zn1Tc1,AlTiMnCuZnTc,0.6043,1.143921874969105,1.0753576675538947,6.759622017990865
743,30043,30043,Al1Ti1Mn1Cu1Zn1Pd1,AlTiMnCuZnPd,0.6949,1.1479873864871717,1.088623330256104,6.879910201770714
744,30044,30044,Al1Ti1Mn1Cu1Zn1Ag1,AlTiMnCuZnAg,0.7243,1.1038624117249012,1.0530522153458373,6.7240232129944735
748,30093,30093,Al1Ti1Mn1Cu1Nb1Mo1,AlTiMnCuNbMo,0.7576,1.3586795740686377,1.1894631905700397,6.918759864514719
749,30094,30094,Al1Ti1Mn1Cu1Nb1Tc1,AlTiMnCuNbTc,0.6091,1.2100317497072972,1.0391677979061869,7.055715482035397
750,30095,30095,Al1Ti1Mn1Cu1Nb1Ru1,AlTiMnCuNbRu,0.6897,1.1158749958509069,0.9488396236865996,7.1596089039643624
751,30097,30097,Al1Ti1Mn1Cu1Nb1Pd1,AlTiMnCuNbPd,0.6859,1.291064346421368,1.150094461893388,7.17066974231023
752,30098,30098,Al1Ti1Mn1Cu1Nb1Ag1,AlTiMnCuNbAg,0.7136,1.2280332134901015,1.0990165146416535,7.011981688917468
757,30110,30110,Al1Ti1Mn1Cu1Mo1Tc1,AlTiMnCuMoTc,0.6089,1.275953949429457,1.1382426790458005,7.3140578927872575
758,30111,30111,Al1Ti1Mn1Cu1Mo1Ru1,AlTiMnCuMoRu,0.7006,1.093927092921438,0.9365615159397552,7.422702047835048
759,30113,30113,Al1Ti1Mn1Cu1Mo1Pd1,AlTiMnCuMoPd,0.6964,1.2984555130024047,1.1760308621327442,7.430801909230769
760,30114,30114,Al1Ti1Mn1Cu1Mo1Ag1,AlTiMnCuMoAg,0.7197,1.3149888552931979,1.2183763287696685,7.260868951277532
765,30142,30142,Al1Ti1Mn1Cu1Ru1Pd1,AlTiMnCuRuPd,0.6659999999999999,1.0588915209040914,0.9303559985351664,7.692086575445086
766,30143,30143,Al1Ti1Mn1Cu1Ru1Ag1,AlTiMnCuRuAg,0.6728,1.094812604193359,0.9847826016366804,7.511467950236218
770,30168,30168,Al1Ti1Mn1Cu1Pd1Ag1,AlTiMnCuPdAg,0.679,1.2627204495934163,1.199399966495218,7.51833889751111
784,30283,30283,Al1Ti1Mn1Zn1Nb1Mo1,AlTiMnZnNbMo,0.7386,1.1895556107978509,0.9792331887756696,6.703414506582543
785,30287,30287,Al1Ti1Mn1Zn1Nb1Pd1,AlTiMnZnNbPd,0.6584,1.3090904021647656,1.0996888530641151,6.94441484173913
786,30288,30288,Al1Ti1Mn1Zn1Nb1Ag1,AlTiMnZnNbAg,0.6845,1.1859770951100834,1.011614490914309,6.796921732947257
790,30303,30303,Al1Ti1Mn1Zn1Mo1Pd1,AlTiMnZnMoPd,0.6725,1.2036391555106962,1.0499779156382547,7.188750858126362
791,30304,30304,Al1Ti1Mn1Zn1Mo1Ag1,AlTiMnZnMoAg,0.6942,1.1357021785172368,0.9904765612907912,7.031118267261146
796,30358,30358,Al1Ti1Mn1Zn1Pd1Ag1,AlTiMnZnPdAg,0.645,1.2641384416974977,1.1370782876245482,7.277247759914345
806,30760,30760,Al1Ti1Mn1Nb1Mo1Tc1,AlTiMnNbMoTc,0.6154,1.2709898747059591,1.0047390324662646,7.350094788267797
807,30761,30761,Al1Ti1Mn1Nb1Mo1Ru1,AlTiMnNbMoRu,0.6896,1.1582746417067362,0.9847411391422204,7.451765984770052
808,30763,30763,Al1Ti1Mn1Nb1Mo1Pd1,AlTiMnNbMoPd,0.6802,1.4239424580059694,1.2132286897409343,7.458997035687103
809,30764,30764,Al1Ti1Mn1Nb1Mo1Ag1,AlTiMnNbMoAg,0.7002,1.3355230758595134,1.1376177267651302,7.299228160577319
815,30792,30792,Al1Ti1Mn1Nb1Ru1Pd1,AlTiMnNbRuPd,0.6362,1.0968105337514524,0.9412844816409568,7.703384245695791
