,Unnamed: 0,old_ID,sys1,sys,sim,gamma_bcc,gamma_fcc,rho_gm3
147115,147115,111155,Mn1Zn1Nb1Ru1La1,MnZnNbRuLa,0.6145,0.5863883432318756,0.5357507180738007,7.795977468393782
147140,147140,111180,Mn1Zn1Nb1Pd1La1,MnZnNbPdLa,0.5994,0.6883344644112879,0.6254885013801816,7.7991068206967205
147151,147151,111191,Mn1Zn1Nb1Ag1La1,MnZnNbAgLa,0.6127,0.7264463195656752,0.6523133950259176,7.635968376999998
147161,147161,111201,Mn1Zn1Nb1Cd1La1,MnZnNbCdLa,0.6308,0.6587402712035065,0.6026252551480531,7.379309911004782
147281,147281,111321,Mn1Zn1Mo1Cd1La1,MnZnMoCdLa,0.6638,0.5104163634771112,0.4722987511508223,7.60987151862745
147386,147386,111426,Mn1Zn1Tc1Cd1La1,MnZnTcCdLa,0.5278,0.5115548034357207,0.4763269543582549,7.741740763654418
147676,147676,111716,Mn1Zn1Ag1Cd1La1,MnZnAgCdLa,0.6078,0.5608772137898296,0.5346239829481261,7.68315161100386
147896,147896,111936,Mn1Y1Zr1Nb1Mo1,MnYZrNbMo,0.7063,0.6563976395731048,0.6009018025884566,6.899322514705881
147897,147897,111937,Mn1Y1Zr1Nb1Tc1,MnYZrNbTc,0.5579,0.6907904718242086,0.6275119728080403,7.022018833167824
147898,147898,111938,Mn1Y1Zr1Nb1Ru1,MnYZrNbRu,0.6254,0.6293772021050371,0.5839758874971499,7.115019945054944
147899,147899,111939,Mn1Y1Zr1Nb1Rh1,MnYZrNbRh,0.6179,0.4757983148498581,0.4454501395137252,7.138327609780439
147900,147900,111940,Mn1Y1Zr1Nb1Pd1,MnYZrNbPd,0.6025,0.7414719295457459,0.6835961820491829,7.125439688735176
147901,147901,111941,Mn1Y1Zr1Nb1Ag1,MnYZrNbAg,0.6134,0.7466409754259632,0.7067028037699371,6.983576336872584
147902,147902,111942,Mn1Y1Zr1Nb1Cd1,MnYZrNbCd,0.596,0.6778821304649867,0.6529645507762422,6.7626230943570755
147903,147903,111943,Mn1Y1Zr1Nb1La1,MnYZrNbLa,0.6809999999999999,0.8157775387794979,0.7688147150428095,6.250164328225805
147904,147904,111944,Mn1Y1Zr1Nb1Hf1,MnYZrNbHf,0.6991,0.750101647645105,0.7111471703449619,7.727304195772057
147913,147913,111953,Mn1Y1Zr1Mo1Tc1,MnYZrMoTc,0.5548,0.5518580128282791,0.489584360745575,7.252406371690427
147914,147914,111954,Mn1Y1Zr1Mo1Ru1,MnYZrMoRu,0.639,0.7225634803681363,0.6740606169299551,7.34920600102459
147915,147915,111955,Mn1Y1Zr1Mo1Rh1,MnYZrMoRh,0.63,0.5264462736451302,0.4917106221269836,7.372870375639712
147916,147916,111956,Mn1Y1Zr1Mo1Pd1,MnYZrMoPd,0.6155,0.7080194776121964,0.6506800042757946,7.357279693009117
147917,147917,111957,Mn1Y1Zr1Mo1Ag1,MnYZrMoAg,0.6198,0.5884667689928955,0.5385498280662615,7.2064047250247265
147918,147918,111958,Mn1Y1Zr1Mo1Cd1,MnYZrMoCd,0.6114,0.5545483893006242,0.5183953529085895,6.970725053977272
147919,147919,111959,Mn1Y1Zr1Mo1La1,MnYZrMoLa,0.6807,0.6389689896406129,0.6086024886328371,6.420488772839504
147929,147929,111969,Mn1Y1Zr1Tc1Ru1,MnYZrTcRu,0.4952,0.5360709714604105,0.4859810403785845,7.483581575285566
147930,147930,111970,Mn1Y1Zr1Tc1Rh1,MnYZrTcRh,0.4898,0.4170865545310393,0.3826214719409769,7.507425681535269
147931,147931,111971,Mn1Y1Zr1Tc1Pd1,MnYZrTcPd,0.4722,0.6170618250935643,0.5523025621035709,7.490245438398357
147932,147932,111972,Mn1Y1Zr1Tc1Ag1,MnYZrTcAg,0.4762,0.5904843501107203,0.5342926913726362,7.334207592184367
147933,147933,111973,Mn1Y1Zr1Tc1Cd1,MnYZrTcCd,0.4755,0.5099385068688128,0.4642780422620431,7.090076372962608
147934,147934,111974,Mn1Y1Zr1Tc1La1,MnYZrTcLa,0.5417,0.59194075444204,0.5509174244070972,6.518101380199667
147944,147944,111984,Mn1Y1Zr1Ru1Rh1,MnYZrRuRh,0.5991,0.5430207598077404,0.5058594464040682,7.607641291231731
147945,147945,111985,Mn1Y1Zr1Ru1Pd1,MnYZrRuPd,0.5909,0.6756628063819116,0.6293678320409033,7.589319273760329
147946,147946,111986,Mn1Y1Zr1Ru1Ag1,MnYZrRuAg,0.5704,0.5686439502850397,0.5289520421964674,7.429940702620965
147947,147947,111987,Mn1Y1Zr1Ru1Cd1,MnYZrRuCd,0.5415,0.5390590507185692,0.5120763054831987,7.180242677917067
147948,147948,111988,Mn1Y1Zr1Ru1La1,MnYZrRuLa,0.6187,0.6209648099672601,0.5975952790093304,6.593411253344481
147958,147958,111998,Mn1Y1Zr1Rh1Pd1,MnYZrRhPd,0.579,0.4984619801001971,0.4649407874582116,7.612931224974201
147959,147959,111999,Mn1Y1Zr1Rh1Ag1,MnYZrRhAg,0.5609,0.43918959785120704,0.41224836642669865,7.4531424743202415
147960,147960,112000,Mn1Y1Zr1Rh1Cd1,MnYZrRhCd,0.5333,0.4306454343999279,0.41342126851902,7.202679149325627
147961,147961,112001,Mn1Y1Zr1Rh1La1,MnYZrRhLa,0.6131,0.4988916179757939,0.4846555167324984,6.613357693400167
147971,147971,112011,Mn1Y1Zr1Pd1Ag1,MnYZrPdAg,0.5625,0.659508776327211,0.6085800069533541,7.437000176470588
147972,147972,112012,Mn1Y1Zr1Pd1Cd1,MnYZrPdCd,0.5262,0.6129109971991114,0.5771591764677987,7.189619901717558
147973,147973,112013,Mn1Y1Zr1Pd1La1,MnYZrPdLa,0.5948,0.7057875395213393,0.6745226630042711,6.606901291632145
147983,147983,112023,Mn1Y1Zr1Ag1Cd1,MnYZrAgCd,0.5389,0.5645468599977366,0.5394839809655194,7.051083747201491
147984,147984,112024,Mn1Y1Zr1Ag1La1,MnYZrAgLa,0.6002,0.6742881076241626,0.6526352839041543,6.497619804224207
147994,147994,112034,Mn1Y1Zr1Cd1La1,MnYZrCdLa,0.5965,0.5346966413926614,0.518101558356096,6.327570892633227
147995,147995,112035,Mn1Y1Zr1Cd1Hf1,MnYZrCdHf,0.5957,0.5414006966232466,0.5106291731851481,7.7678680222419905
148004,148004,112044,Mn1Y1Zr1La1Hf1,MnYZrLaHf,0.6818,0.6434207752813458,0.6216760692740108,7.148006125487137
148005,148005,112045,Mn1Y1Zr1La1Ta1,MnYZrLaTa,0.6568,0.7457857597640707,0.6991071182310828,7.422798281224817
148006,148006,112046,Mn1Y1Zr1La1W1,MnYZrLaW,0.5684,0.5649371072221483,0.53819038050248,7.596145905660375
148007,148007,112047,Mn1Y1Zr1La1Re1,MnYZrLaRe,0.5573,0.5148229545073708,0.4960117248498596,7.704220429991713
148010,148010,112050,Mn1Y1Zr1La1Pt1,MnYZrLaPt,0.5746,0.6346051823014174,0.6051102902354468,7.781179785008235
148011,148011,112051,Mn1Y1Zr1La1Au1,MnYZrLaAu,0.5724,0.6768457497870949,0.6390299750543194,7.705368214959349
148012,148012,112052,Mn1Y1Zr1La1Hg1,MnYZrLaHg,0.563,0.5160687902267582,0.5062974738432039,7.30302592572741
148049,148049,112089,Mn1Y1Nb1Mo1Tc1,MnYNbMoTc,0.555,0.5909197699613492,0.5179864900745027,7.696222351991386
148053,148053,112093,Mn1Y1Nb1Mo1Ag1,MnYNbMoAg,0.6075,0.6256218444693834,0.5645392824339184,7.634240798538619
148054,148054,112094,Mn1Y1Nb1Mo1Cd1,MnYNbMoCd,0.5963,0.6157012055357464,0.5702753500855685,7.366912427716849
148055,148055,112095,Mn1Y1Nb1Mo1La1,MnYNbMoLa,0.6633,0.7505122117250748,0.708830675236013,6.737367785714285
148068,148068,112108,Mn1Y1Nb1Tc1Ag1,MnYNbTcAg,0.4714,0.6896955048154857,0.6272475729181345,7.775097021164019
148069,148069,112109,Mn1Y1Nb1Tc1Cd1,MnYNbTcCd,0.468,0.6438404699090807,0.5976738153355496,7.49785572222222
148070,148070,112110,Mn1Y1Nb1Tc1La1,MnYNbTcLa,0.5319,0.7901469087900467,0.719629799870293,6.8430682045256725
148083,148083,112123,Mn1Y1Nb1Ru1Cd1,MnYNbRuCd,0.5172,0.5929287652159743,0.5574067771702396,7.5953650050813
148084,148084,112124,Mn1Y1Nb1Ru1La1,MnYNbRuLa,0.5921,0.7245200649976666,0.6907821023052155,6.923575999125108
148096,148096,112136,Mn1Y1Nb1Rh1Cd1,MnYNbRhCd,0.5112,0.4499113624513704,0.4251164951409032,7.6185872741116745
148097,148097,112137,Mn1Y1Nb1Rh1La1,MnYNbRhLa,0.5886,0.5532358038270304,0.5297522923927547,6.9441579256993
148108,148108,112148,Mn1Y1Nb1Pd1Cd1,MnYNbPdCd,0.5017,0.6949291829723735,0.6499231607903881,7.600652427135676
148109,148109,112149,Mn1Y1Nb1Pd1La1,MnYNbPdLa,0.568,0.8469784855062988,0.8042108363213623,6.934538446273828
148119,148119,112159,Mn1Y1Nb1Ag1Cd1,MnYNbAgCd,0.5189,0.6934349325826648,0.6672574298882317,7.4452299165848865
148120,148120,112160,Mn1Y1Nb1Ag1La1,MnYNbAgLa,0.5779,0.8686120216272663,0.8136073673454641,6.813665099320882
148130,148130,112170,Mn1Y1Nb1Cd1La1,MnYNbCdLa,0.5713,0.7430889684510384,0.7037294351668338,6.624618125102206
148140,148140,112180,Mn1Y1Nb1La1Hf1,MnYNbLaHf,0.6559999999999999,0.8468400561530042,0.7956180665592768,7.478714932520324
148141,148141,112181,Mn1Y1Nb1La1Ta1,MnYNbLaTa,0.6445,0.903345863741898,0.8433874685767002,7.7774580597643075
148148,148148,112188,Mn1Y1Nb1La1Hg1,MnYNbLaHg,0.5407,0.7339671495871264,0.7041080367856928,7.634221362330404
148189,148189,112229,Mn1Y1Mo1Tc1Cd1,MnYMoTcCd,0.4844,0.5194168887142157,0.4698893863035683,7.744629281865284
148190,148190,112230,Mn1Y1Mo1Tc1La1,MnYMoTcLa,0.5326,0.6173734965588092,0.570114008539984,7.040369625444837
148204,148204,112244,Mn1Y1Mo1Ru1La1,MnYMoRuLa,0.6095,0.8372897513332629,0.7995403099894559,7.123736546511627
148217,148217,112257,Mn1Y1Mo1Rh1La1,MnYMoRhLa,0.6044,0.6175529294972001,0.5893359077171931,7.144599427167112
148229,148229,112269,Mn1Y1Mo1Pd1La1,MnYMoPdLa,0.5848,0.8088933063085817,0.7640731497105105,7.132991549158546
148239,148239,112279,Mn1Y1Mo1Ag1Cd1,MnYMoAgCd,0.5448,0.5520117884463259,0.5130239160184424,7.683480258551307
148240,148240,112280,Mn1Y1Mo1Ag1La1,MnYMoAgLa,0.588,0.6664185922966954,0.6288900630003257,7.00536650390286
148250,148250,112290,Mn1Y1Mo1Cd1La1,MnYMoCdLa,0.5905,0.5922890745788789,0.5672730992787433,6.805173671953255
148260,148260,112300,Mn1Y1Mo1La1Hf1,MnYMoLaHf,0.6561,0.6569625292090545,0.6233028431310059,7.675941459751035
148309,148309,112349,Mn1Y1Tc1Ru1La1,MnYTcRuLa,0.4826,0.6010873143075699,0.5631213943774279,7.2381913656108585
148322,148322,112362,Mn1Y1Tc1Rh1La1,MnYTcRhLa,0.4812,0.4798963161423528,0.4525077737775433,7.259195984629295
148334,148334,112374,Mn1Y1Tc1Pd1La1,MnYTcPdLa,0.4584,0.6840980573697408,0.6357032522952765,7.246426038530465
148345,148345,112385,Mn1Y1Tc1Ag1La1,MnYTcAgLa,0.4614,0.6577015724163257,0.6185376522728194,7.114957525438594
148355,148355,112395,Mn1Y1Tc1Cd1La1,MnYTcCdLa,0.4716,0.5252472526406194,0.4939745858171906,6.9084068008438795
148365,148365,112405,Mn1Y1Tc1La1Hf1,MnYTcLaHf,0.5278,0.6255131509375589,0.5815144048655558,7.788064982382548
148413,148413,112453,Mn1Y1Ru1Rh1La1,MnYRuRhLa,0.5832,0.6327789366170113,0.6020232763608194,7.345120689999999
148425,148425,112465,Mn1Y1Ru1Pd1La1,MnYRuPdLa,0.5698,0.7787175786109541,0.742686590449502,7.331507620720719
148436,148436,112476,Mn1Y1Ru1Ag1La1,MnYRuAgLa,0.5484,0.6465279091840873,0.6170345237765096,7.197542838624337
148446,148446,112486,Mn1Y1Ru1Cd1La1,MnYRuCdLa,0.5303,0.5777028002730664,0.5597934277808488,6.986788854113653
148503,148503,112543,Mn1Y1Rh1Pd1La1,MnYRhPdLa,0.5619,0.5832893459039281,0.5559711086820515,7.352333716471646
148514,148514,112554,Mn1Y1Rh1Ag1La1,MnYRhAgLa,0.5429,0.5072896113283734,0.4863230987906851,7.218046589427311
148524,148524,112564,Mn1Y1Rh1Cd1La1,MnYRhCdLa,0.5261,0.4713908833755263,0.4599276858626134,7.006689287288135
148580,148580,112620,Mn1Y1Pd1Ag1La1,MnYPdAgLa,0.5392,0.7438226438639116,0.7062197598214462,7.205959457641919
148590,148590,112630,Mn1Y1Pd1Cd1La1,MnYPdCdLa,0.5138,0.649855363742597,0.6256677177021922,6.996835343697478
148645,148645,112685,Mn1Y1Ag1Cd1La1,MnYAgCdLa,0.5255,0.6048019865713988,0.5900157582716834,6.8783148097199325
148655,148655,112695,Mn1Y1Ag1La1Hf1,MnYAgLaHf,0.5766,0.7068500965339296,0.6823718505256423,7.7372527264537245
148700,148700,112740,Mn1Y1Cd1La1Hf1,MnYCdLaHf,0.5747,0.5704833930437186,0.5524350634604747,7.521797834913111
148708,148708,112748,Mn1Y1Cd1La1Hg1,MnYCdLaHg,0.5345,0.4440000797243039,0.4381953707270788,7.672192442979051
148871,148871,112911,Mn1Zr1Nb1Mo1La1,MnZrNbMoLa,0.7274,0.6349923478455414,0.5845931368281322,7.387138645070421
148886,148886,112926,Mn1Zr1Nb1Tc1La1,MnZrNbTcLa,0.5767,0.6910847324755921,0.6100992993797459,7.510614692965778
148900,148900,112940,Mn1Zr1Nb1Ru1La1,MnZrNbRuLa,0.6512,0.6164642660218451,0.5736779806151031,7.6024174541108955
148913,148913,112953,Mn1Zr1Nb1Rh1La1,MnZrNbRhLa,0.6457,0.4645869679977261,0.4358939760395401,7.624257838586437
148925,148925,112965,Mn1Zr1Nb1Pd1La1,MnZrNbPdLa,0.6315,0.7207708784063233,0.6668342043966469,7.607321340586566
148936,148936,112976,Mn1Zr1Nb1Ag1La1,MnZrNbAgLa,0.6378,0.7495031769649637,0.6828798491991671,7.460664918593893
148946,148946,112986,Mn1Zr1Nb1Cd1La1,MnZrNbCdLa,0.623,0.6656515619656621,0.6156938036759249,7.2294753614564815
149006,149006,113046,Mn1Zr1Mo1Tc1La1,MnZrMoTcLa,0.5762,0.5325035658828303,0.4783228230562298,7.742801118792601
149056,149056,113096,Mn1Zr1Mo1Ag1La1,MnZrMoAgLa,0.6467,0.5693725260519172,0.5241615762585518,7.685292489583332
149066,149066,113106,Mn1Zr1Mo1Cd1La1,MnZrMoCdLa,0.6409,0.5231535094412127,0.4905651162664968,7.439672433242505
149171,149171,113211,Mn1Zr1Tc1Cd1La1,MnZrTcCdLa,0.5028,0.4974924917156569,0.4572005980600447,7.559690578125001
149262,149262,113302,Mn1Zr1Ru1Cd1La1,MnZrRuCdLa,0.5758,0.5135681467023606,0.4879158937023302,7.648711043438076
149340,149340,113380,Mn1Zr1Rh1Cd1La1,MnZrRhCdLa,0.5695,0.40944415166801057,0.3928814353220821,7.669782686057248
149406,149406,113446,Mn1Zr1Pd1Cd1La1,MnZrPdCdLa,0.5637,0.5805515460743651,0.5472151517023157,7.6529875105215
149461,149461,113501,Mn1Zr1Ag1Cd1La1,MnZrAgCdLa,0.5718,0.5558899559201657,0.5303828060256662,7.5100765165622185
152742,152742,116782,Fe1Co1Ni1Cu1Y1,FeCoNiCuY,0.7225,0.8767062349826995,0.8136385255298524,6.892139091719744
152752,152752,116792,Fe1Co1Ni1Cu1La1,FeCoNiCuLa,0.767,0.9013018654556132,0.8319107195589115,7.5184613
152762,152762,116802,Fe1Co1Ni1Zn1Y1,FeCoNiZnY,0.7041,0.7759288366720839,0.72986390219165,6.6431911929181915
152763,152763,116803,Fe1Co1Ni1Zn1Zr1,FeCoNiZnZr,0.7754,0.8023085174368113,0.7693880769096472,7.588995674515234
152772,152772,116812,Fe1Co1Ni1Zn1La1,FeCoNiZnLa,0.746,0.7918276617113232,0.7398583815590285,7.25783249884259
152782,152782,116822,Fe1Co1Ni1Y1Zr1,FeCoNiYZr,0.7086,0.8537952001097908,0.8110339012689769,6.521982207777776
152783,152783,116823,Fe1Co1Ni1Y1Nb1,FeCoNiYNb,0.6920000000000001,0.8540526395564741,0.7947375026882093,6.963059616292797
152784,152784,116824,Fe1Co1Ni1Y1Mo1,FeCoNiYMo,0.7214,0.9198050355613246,0.8527706445472445,7.236498281021895
152785,152785,116825,Fe1Co1Ni1Y1Tc1,FeCoNiYTc,0.561,0.7716616439983649,0.7201862622863621,7.394642258343633
152786,152786,116826,Fe1Co1Ni1Y1Ru1,FeCoNiYRu,0.6796,0.9264448471660384,0.8422535731810408,7.513359386052301
152787,152787,116827,Fe1Co1Ni1Y1Rh1,FeCoNiYRh,0.6588,0.6196383057912962,0.5519113250306981,7.541911550995023
152788,152788,116828,Fe1Co1Ni1Y1Pd1,FeCoNiYPd,0.6657,0.8805655323718513,0.8204834808556744,7.520930696560195
152789,152789,116829,Fe1Co1Ni1Y1Ag1,FeCoNiYAg,0.6495,0.803557979628926,0.7571815916337319,7.3342216073985655
152790,152790,116830,Fe1Co1Ni1Y1Cd1,FeCoNiYCd,0.6258,0.8146086981967863,0.7867690028552973,7.0458529864099635
152791,152791,116831,Fe1Co1Ni1Y1La1,FeCoNiYLa,0.6857,0.9753760048105936,0.941186357554273,6.392798837811898
152809,152809,116849,Fe1Co1Ni1Zr1La1,FeCoNiZrLa,0.7504,0.8361580113532427,0.7899117039196973,7.0897118296296275
152826,152826,116866,Fe1Co1Ni1Nb1La1,FeCoNiNbLa,0.7279,0.8734868107171835,0.8098110429093581,7.542270389013451
152917,152917,116957,Fe1Co1Ni1Cd1La1,FeCoNiCdLa,0.6702,0.7974863150950876,0.7631978147318911,7.5985796109913775
152972,152972,117012,Fe1Co1Cu1Zn1Y1,FeCoCuZnY,0.6951,0.7061529468767668,0.6621693265469913,6.66826901811594
152973,152973,117013,Fe1Co1Cu1Zn1Zr1,FeCoCuZnZr,0.7659,0.716127249508006,0.6798329480202158,7.60575654856361
152982,152982,117022,Fe1Co1Cu1Zn1La1,FeCoCuZnLa,0.7336,0.7236220986037188,0.6749614333835842,7.275281144329896
152992,152992,117032,Fe1Co1Cu1Y1Zr1,FeCoCuYZr,0.6898,0.7741989325258704,0.7323265345942641,6.546025464246424
152993,152993,117033,Fe1Co1Cu1Y1Nb1,FeCoCuYNb,0.6729999999999999,0.7823193147781209,0.7252463252527014,6.983954036214953
152994,152994,117034,Fe1Co1Cu1Y1Mo1,FeCoCuYMo,0.6975,0.8512128277825395,0.7874660910840634,7.255059864019254
152995,152995,117035,Fe1Co1Cu1Y1Tc1,FeCoCuYTc,0.5441,0.7024798440293483,0.6530758541367657,7.411758859413201
152996,152996,117036,Fe1Co1Cu1Y1Ru1,FeCoCuYRu,0.6561,0.8549686533475256,0.7766848738188405,7.529286634236452
152997,152997,117037,Fe1Co1Cu1Y1Rh1,FeCoCuYRh,0.6335,0.578467882484765,0.5157105092683631,7.557503132841328
152998,152998,117038,Fe1Co1Cu1Y1Pd1,FeCoCuYPd,0.6441,0.8122003055262766,0.7552216743455009,7.536562268529769
152999,152999,117039,Fe1Co1Cu1Y1Ag1,FeCoCuYAg,0.6462,0.7323150656109263,0.6878143847943512,7.351394175914993
153000,153000,117040,Fe1Co1Cu1Y1Cd1,FeCoCuYCd,0.6192,0.7374917084910537,0.7103380578517022,7.0650687746636756
153001,153001,117041,Fe1Co1Cu1Y1La1,FeCoCuYLa,0.6639,0.8873575010950832,0.8546572868777329,6.414699856327306
153019,153019,117059,Fe1Co1Cu1Zr1La1,FeCoCuZrLa,0.7281,0.7616799884497111,0.71754060567237,7.10726503039832
153036,153036,117076,Fe1Co1Cu1Nb1La1,FeCoCuNbLa,0.7055,0.804089513478569,0.7437966800545565,7.556335568257489
153127,153127,117167,Fe1Co1Cu1Cd1La1,FeCoCuCdLa,0.6602,0.7247220155201665,0.6924049666025976,7.611563542155815
153182,153182,117222,Fe1Co1Zn1Y1Zr1,FeCoZnYZr,0.6792,0.6433020921138138,0.6119183295817476,6.342292202545068
153183,153183,117223,Fe1Co1Zn1Y1Nb1,FeCoZnYNb,0.6569,0.6694676117946882,0.6261132450161295,6.751358488764043
153184,153184,117224,Fe1Co1Zn1Y1Mo1,FeCoZnYMo,0.6868,0.7458347786421687,0.6983979177004296,7.005085719075142
153185,153185,117225,Fe1Co1Zn1Y1Tc1,FeCoZnYTc,0.5339,0.5927365025760852,0.5545054316236158,7.151717308685446
153186,153186,117226,Fe1Co1Zn1Y1Ru1,FeCoZnYRu,0.6357,0.7550937561070126,0.6949866572758036,7.262677478723402
153187,153187,117227,Fe1Co1Zn1Y1Rh1,FeCoZnYRh,0.6164,0.5237111856812279,0.4748846398124154,7.290076088547814
153188,153188,117228,Fe1Co1Zn1Y1Pd1,FeCoZnYPd,0.6207,0.7065439409310429,0.6646826913098193,7.273086519253209
153189,153189,117229,Fe1Co1Zn1Y1Ag1,FeCoZnYAg,0.6205,0.6193602749700582,0.5866796556532079,7.102242073779794
153190,153190,117230,Fe1Co1Zn1Y1Cd1,FeCoZnYCd,0.6304,0.6109458200462294,0.5928423424409306,6.838537523758099
153191,153191,117231,Fe1Co1Zn1Y1La1,FeCoZnYLa,0.6596,0.7324069368195334,0.709589913629888,6.241745575115206
153201,153201,117241,Fe1Co1Zn1Zr1Nb1,FeCoZnZrNb,0.727,0.6942844443353452,0.6458680601474984,7.625712919293819
153208,153208,117248,Fe1Co1Zn1Zr1Cd1,FeCoZnZrCd,0.6868,0.7897584400329446,0.7896629485178349,7.6851230844390805
153209,153209,117249,Fe1Co1Zn1Zr1La1,FeCoZnZrLa,0.715,0.6350435124738704,0.6019642967509083,6.893497205465585
153226,153226,117266,Fe1Co1Zn1Nb1La1,FeCoZnNbLa,0.6868,0.6884712063507524,0.6423580920192367,7.314120585026736
153242,153242,117282,Fe1Co1Zn1Mo1La1,FeCoZnMoLa,0.7192,0.7712787253116762,0.7149643247152995,7.570761361538461
153257,153257,117297,Fe1Co1Zn1Tc1La1,FeCoZnTcLa,0.5641,0.6014413843844023,0.5610201521203494,7.718235049052396
153307,153307,117347,Fe1Co1Zn1Ag1La1,FeCoZnAgLa,0.6562,0.6325203035325361,0.5960652441335093,7.653422201943843
153317,153317,117357,Fe1Co1Zn1Cd1La1,FeCoZnCdLa,0.6687,0.6012508854952902,0.5788937949107104,7.376394890834191
153372,153372,117412,Fe1Co1Y1Zr1Nb1,FeCoYZrNb,0.6871,0.7320513048247874,0.6960553873427783,6.629989140061791
153373,153373,117413,Fe1Co1Y1Zr1Mo1,FeCoYZrMo,0.7020000000000001,0.8259685404017858,0.7869635017485876,6.858783876321351
153374,153374,117414,Fe1Co1Y1Zr1Tc1,FeCoYZrTc,0.547,0.6356131300577889,0.5965284070144476,6.990646888531619
153375,153375,117415,Fe1Co1Y1Zr1Ru1,FeCoYZrRu,0.6494,0.8349896637526518,0.7795324493369404,7.090868982740021
153376,153376,117416,Fe1Co1Y1Zr1Rh1,FeCoYZrRh,0.6315,0.5891946567318515,0.5451113378560403,7.116061257543103
153377,153377,117417,Fe1Co1Y1Zr1Pd1,FeCoYZrPd,0.6298,0.7779029584812407,0.7416846322649372,7.102393973347548
153378,153378,117418,Fe1Co1Y1Zr1Ag1,FeCoYZrAg,0.6226,0.6696987051145872,0.6405147525858959,6.950193001039499
153379,153379,117419,Fe1Co1Y1Zr1Cd1,FeCoYZrCd,0.5995,0.6423929009158647,0.6276347899429711,6.714494684210526
153380,153380,117420,Fe1Co1Y1Zr1La1,FeCoYZrLa,0.6757,0.7366539319049936,0.7226391924719601,6.176075771012007
153381,153381,117421,Fe1Co1Y1Zr1Hf1,FeCoYZrHf,0.679,0.684117015593522,0.6554855266942389,7.749908823471398
153390,153390,117430,Fe1Co1Y1Nb1Mo1,FeCoYNbMo,0.6897,0.8281498961290291,0.7731590730007187,7.297129960806268
153391,153391,117431,Fe1Co1Y1Nb1Tc1,FeCoYNbTc,0.5423,0.6640404426592005,0.6133315320880115,7.443410289772724
153392,153392,117432,Fe1Co1Y1Nb1Ru1,FeCoYNbRu,0.628,0.8337686730906254,0.7627837356031659,7.552818140732264
153393,153393,117433,Fe1Co1Y1Nb1Rh1,FeCoYNbRh,0.6122,0.5742755622823773,0.5198537163122222,7.579008405714284
153394,153394,117434,Fe1Co1Y1Nb1Pd1,FeCoYNbPd,0.6081,0.7856598296644086,0.7345015911427535,7.55929158757062
153395,153395,117435,Fe1Co1Y1Nb1Ag1,FeCoYNbAg,0.6054,0.6965018154456091,0.6551138092223597,7.386153107810777
153396,153396,117436,Fe1Co1Y1Nb1Cd1,FeCoYNbCd,0.5794,0.6933583322601142,0.6685977650707623,7.116796284067084
153397,153397,117437,Fe1Co1Y1Nb1La1,FeCoYNbLa,0.6533,0.845084726655981,0.8195310226906821,6.495266717879602
153407,153407,117447,Fe1Co1Y1Mo1Tc1,FeCoYMoTc,0.5582,0.7404379648350279,0.6857773499572075,7.720340522807015
153411,153411,117451,Fe1Co1Y1Mo1Ag1,FeCoYMoAg,0.6307,0.774708359643973,0.729280047259347,7.652379261312214
153412,153412,117452,Fe1Co1Y1Mo1Cd1,FeCoYMoCd,0.6138,0.7844720224095462,0.7575179470391349,7.362878091496232
153413,153413,117453,Fe1Co1Y1Mo1La1,FeCoYMoLa,0.672,0.9641126949743412,0.9290672028992396,6.691104732536763
153427,153427,117467,Fe1Co1Y1Tc1Cd1,FeCoYTcCd,0.479,0.6050291971214661,0.5799327695739559,7.504342518558951
153428,153428,117468,Fe1Co1Y1Tc1La1,FeCoYTcLa,0.534,0.7136786825734189,0.6846030644359529,6.803521813023256
153441,153441,117481,Fe1Co1Y1Ru1Cd1,FeCoYRuCd,0.5631,0.7950548728666309,0.7529993870722791,7.609823897802195
153442,153442,117482,Fe1Co1Y1Ru1La1,FeCoYRuLa,0.6291,0.9421164028397444,0.8969467768690143,6.889380681945743
153454,153454,117494,Fe1Co1Y1Rh1Cd1,FeCoYRhCd,0.5465,0.5607945544980947,0.5244252715731242,7.6349166267837525
153455,153455,117495,Fe1Co1Y1Rh1La1,FeCoYRhLa,0.6151,0.6790454776866989,0.6419723667025283,6.9114179897196255
153466,153466,117506,Fe1Co1Y1Pd1Cd1,FeCoYPdCd,0.5509,0.7392870081561409,0.7158792151680037,7.615363460369163
153467,153467,117507,Fe1Co1Y1Pd1La1,FeCoYPdLa,0.6083,0.9019692080388764,0.8744692898253632,6.90144254537037
153477,153477,117517,Fe1Co1Y1Ag1Cd1,FeCoYAgCd,0.5499,0.6351819809047473,0.6181481683054374,7.447396684656084
153478,153478,117518,Fe1Co1Y1Ag1La1,FeCoYAgLa,0.6,0.7621981400490773,0.7416319751249819,6.773186656702896
153488,153488,117528,Fe1Co1Y1Cd1La1,FeCoYCdLa,0.5878,0.6900722903641349,0.6824460271573057,6.573549651000869
153498,153498,117538,Fe1Co1Y1La1Hf1,FeCoYLaHf,0.6489,0.7541191346853557,0.7365114170979908,7.4826297136678175
153506,153506,117546,Fe1Co1Y1La1Hg1,FeCoYLaHg,0.5546,0.6888226755833295,0.6887062057490372,7.647820143341814
153550,153550,117590,Fe1Co1Zr1Nb1La1,FeCoZrNbLa,0.7169,0.7238429488499077,0.6860565660477761,7.153260971456693
