AtomicWeight,BoilingPoint,BulkModulus,el_neg,CovalentRadius,CrustAbundance,Density,FusionHeat,MeltingPoint,MolarVolume,NeutronCrossSection,SpecificHeat,ThermalConductivity,Valence,VaporizationHeat,TM_sim,label
170.467205,3811,240,1.83,169,9.00E-07,15750,17.85,1549.5,17.22790698,76.285,178,88.5,6,457.5,0.341321381,0
146.4632845,3747.5,225,2.35,145,5.52E-07,14790,24.25,1843.59,16.25,50.65,190.05,229.5,5.5,465,0.564300562,0
99.9204225,3108.5,104.5,1.505,164.5,1.93E-05,7770,11.55,1213,23.15,24.3,307,56.5,4,352.5,0.424390478,0
139.915,2284.5,60.5,2.17,133,5.70E-06,8331.5,18.285,632.88,26.55,1.1855,224.2,47.5,4,256,0.447554968,0
49.0825,2875.5,51.05,1.155,151.5,7.35E-05,3523,12,1017.77,22.4,35.592,1924,54,2.5,363.5,0.48143759,0
109.89,3376,139,2.08,142.5,1.10E-06,9840,16.35,1282.965,20.3,1.61,227.5,93.5,5,435,0.607834649,0
202.0832845,2302.5,133,2.435,141,5.00E-06,15320,8.635,695.82,23.7,49.4355,128.05,177.5,4.5,254,0.398488401,0
104.6465975,2365,109,1.525,162,1.80E-05,8126.5,12.35,1283.5,22.5,2968.6,308.5,56.5,3.5,275,0.57314856,0
63.7840225,2440.5,97.5,1.78,129.5,0.0005507,6396.5,22.5,1092.15,17.45,7.75,400.2,33.85,4,277,0.484510981,0
125.4705,2286,41,1.13,157.5,8.50E-06,10175.5,2.91,410.27,20.97697857,36.35,1850,160,2,220,0.418000496,0
130.871,4672.4,266,1.756,154.6,0.002640002,14414.8,27.28,2578.8,15.86,56.44,290.2,37.6,5.8,593,0.348785948,0
159.3632845,2221.5,131,2.295,137.5,1.02E-07,12998.5,16.1,847.405,23.6,52.05,168.05,172,5,198.5,0.473817061,0
119.9405375,4192.5,190,1.69,148,1.59E-05,12775,26.1,2256,14.55,28.85,280.5,78.5,4.5,555.5,0.708743915,0
84.295,3729.5,152.5,2.085,137,1.25E-06,7801.5,33.9,1780.65,19.1,2.4,286.2,99.5,5,467,0.579091927,0
46.2044,1015,6.75,0.9,174,3.85E-05,1033.5,2.595,109.925,57.1,35.69,1967,71.5,1,109,0.5049024,0
137.556425,4470.5,205.5,1.56,170.5,1.45E-05,12746,22.2,2356,23.85,45.64,217.5,32.5,5,542.5,0.391146131,0
112.5260345,2878,160,2.22,123.5,0.135000002,10815,31.35,1239.09,18.5,49.433,419.55,235,4.5,344.5,0.520090193,0
93.2665975,1957.5,122.5,1.99,132,1.50E-05,7570,16.85,972.255,22.5,21.3,311,51.5,5,211.5,0.52238893,0
82.76819,3782,122.5,1.805,142,9.20E-06,6946.5,29.3,1707.65,20.35,1.675,293.2,57,4.5,512,0.54914066,0
64.3505,1464.5,26.5,1.515,133.5,8.60E-06,3616,11.35,405.585,25.85,38.2,1888.5,54.5,3,107,0.533978955,0
138.7155,5002.5,230.55,1.615,163,6.50E-05,13765.5,27,2520.5,19,45.092,207.5,35.5,5.5,642.5,0.407850295,0
188.9572245,4157,210,2.02,153,8.52E-07,17975,24.25,2040.59,17.55,59.6,134.55,188.5,5,533,0.555877216,0
121.3865975,4241,245,2.12,144,1.56E-05,14075,25.6,2458.5,13.45,27.8,276.5,135,5,587.5,0.42857479,0
129.4185,4208,222.5,1.955,135.5,7.01E-07,13171.5,32.4,2062.15,18.7,46.1,229.2,54,5.5,519.5,0.279578509,0
42.9505,1013.5,9.65,1.765,124,8.53E-06,2677,4.2,200.77,24.35,41.35,1945.6,42.76,3.5,86.5,0.491019552,0
145.828809,4664.65,281,1.851,157.4,9.35E-07,14760,29.565,2543.15,16.12,76.525,185,98.85,5.45,627.55,0.564897296,0
162.2832845,1922,142.5,2.32,137,2.05E-09,12770,15,756.845,25.5,52.05,165.05,161.5,5.5,189,0.452942907,0
115.9935975,2061.5,105.5,1.49,156.5,1.64E-05,7735,11.95,1157,27.4,36.1,287.5,69.5,3.5,267.5,0.492769147,0
97.195,2203.5,58.5,2.03,129.5,8.00E-07,6010,25.75,784.465,26.45,3.8,264.2,42,4.5,200.5,0.705155872,0
17.51325,2121,55.5,1.44,119.5,0.1350085,1432.5,26.6,797.27,20.75,35.583,2140,117.5,2.5,253,0.507593127,0
142.455,4852.5,265,2.28,154,5.51E-07,15810,30.35,2878,14.75,10.5,185,145,6,690,0.347428264,0
190.4032845,4205.5,265,2.45,149,5.52E-07,19275,23.75,2243.09,16.45,58.55,130.55,245,5.5,565,0.341995527,0
55.8808732,2814.36,171.2,1.7832,131.72,7.84E-05,8147.6,18.092,1676.28,11.484,22.196,432.88,97.36,4.88,359.16,0.782996356,0
60.2485,3053.5,92.5,1.775,140,0.0033007,4915,25.25,1303.15,20.15,4.15,420.7,41,4,379.5,0.524225046,0
67.2705,1165,38,1.54,133,8.50E-06,3387.5,10.25,315.025,27.75,38.2,1885.5,44,3.5,97.5,0.49263325,0
100.36,1136,25.15,2.3,129.5,1.25E-07,5758,12.55,425.815,28.7,8.55,264.1,12.26,5.5,46.5,0.761723194,0
96.586,2365.5,89.8,1.36,173.5,0.03167,5692,10.9,1132.5,38.4,1.93,327,48.5,2.5,243.5,0.677641793,0
86.8755975,2499.5,110.5,1.83,134,1.51E-05,8105,9.73,825.8,18.55,115.6,327,91,3.5,302.5,0.252889442,0
69.005,1863.5,72.5,1.83,121,3.97E-05,6231.5,19.575,678.915,18.95,1.65,354.7,90,3,226.5,0.461872951,0
191.0834,2575.5,47,1.8,166.5,5.29E-06,10590.5,13.385,995.23,29.95,42.5855,140.5,25.5,3.5,296.5,0.342298298,0
74.92275,2243.5,71,1.975,125,0.1350001,4513.5,34.95,1022.315,25.1,2.783,458.5,87,4.5,213,0.677971395,0
80.816,1480,27.3,1.1,178,0.01467,2624,8.35,688.5,44.11461794,0.6815,612.5,89,2,134,0.660632563,0
51.9445535,2878.5,118.5,1.62,148,2.80E-05,5942.5,16.1,1518,18,32.2,494,58,3.5,346.5,0.567896546,0
139.915,2284.5,60.5,2.17,133,5.70E-06,8331.5,18.285,632.88,26.55,1.1855,224.2,47.5,4,256,0.447554968,0
112.95415,3404.5,104,1.45,170,9.53E-05,7975.5,22.4,1786.5,21.65,45.03,321.5,23.5,4,434,0.212275058,0
106.492,2998,66.55,1.69,157,6.51E-05,6604,20.35,1242.815,26.75,2.792,242.5,23.5,4.5,323.5,0.632580765,0
116.6435,3254.5,119.8,1.525,184.5,0.00017055,6895,22,1675,40.25,1.95,228,78.5,4,370,0.647844767,0
57.77105,2616.5,150,1.78,135.5,0.000104,8075,16.8,1495.81,11.95,3.44,416.2,247,4,319.5,0.800631757,0
46.35638464,1543.5,23.65,1.37,144,0.0115095,3436,4.095,63.74,29.55,1.715,800.5,84.5,2,176.85,0.607818489,0
179.4034,4478.5,179,1.815,174.5,8.35E-07,14545.5,28.5,2542.5,22.7,51.7,143,93,4.5,607.5,0.238451853,0
141.492411,3378.5,78.5,1.37,183,1.39E-05,11017.5,15,1338,22.87790698,17.385,341.5,21.5,4.5,369,0.498014098,0
91.141456,2350,33.3,1.125,192.5,0.000183,3247.5,12,1134,45,14.25,386,17,2.5,229,0.674100489,0
115.24305,3637,135,1.48,157,7.17E-05,10250,23,2070,17.2,53.55,296,58.5,5,484.5,0.686524051,0
138.4615,1976.5,43.5,2.07,134,1.45E-05,8622,5.18,178.61,25,1.5355,249,32,3.5,217,0.636565515,0
174.0104,2299,39.5,1.185,187,1.69E-06,8205.5,14.85,1241,36.65,60,154,27.5,3,287.5,0.634329883,0
114.397956,4192.5,183.5,1.86,166,1.35E-05,11117.5,25.5,2481.5,20.45,22.8,349.5,93,4.5,559,0.415974761,0
92.597,2578.5,59.8,1.215,187.5,0.00347,4008.5,13.35,1197.5,41.3,3.7,362.5,20,3,282.5,0.591825778,0
38.15055,1880.5,102.5,1.485,140,0.01457,4464,14.6,1278.5,17.66461794,1.5815,734,127,4,233.5,0.693797205,0
77.5954,1446,21.75,1.315,171,3.95E-05,3718,3.89,34.535,56.15,1.64,367.5,43.5,2,163.5,0.567308143,0
58.60569,2917,107.5,1.455,152.5,0.0145085,5154,17.75,1563.5,20.61461794,0.6065,642.5,107,3.5,409,0.683826883,0
77.84275,1944,82.5,2,124.5,0.135000001,4285,33.85,931.755,27,2.783,455.5,76.5,5,203.5,0.557795935,0
94.13425,2638.5,84.8,1.26,184,0.000265,4810,15.4,1318.5,39.4,3.18,347,24.5,3.5,296.5,0.390380749,0
54.942912,2777.48,168.8,1.77,132.4,0.000118,7945.92,19.048,1708.12,11.572,3.716,446.68,92.68,4.24,356.16,0.820781865,0
137.05315,1838.5,42,1.715,133.5,9.77E-06,8877,4.895,166.88,24.15,3.15,250,37.5,3,210.5,0.612744817,0
41.4992,2001.5,112.5,1.61,132.5,0.014545,5323,12.95,1052.5,17.06461794,2.2815,732.5,125.5,2,253,0.701436154,0
116.2344,2186.5,71.5,1.76,128,0.13500027,7090,27.2,859,24.35,1.783,419.5,98,3.5,262,0.446974182,0
113.116425,2607.5,25.3,1.055,202.5,0.0001845,3991,9.7,1126.5,49,1.29,251.5,17.5,2.5,260,0.66422661,0
72.45124,3707.5,165,1.63,151.5,7.85E-05,7880,23.65,2192,15.05,2.125,356.5,74,5.5,514.5,0.760157422,0
136.034,2661,39.5,1.49,169,2.68E-06,7605.5,6.63,734.8,29.6,24597,236.5,46.5,3,267.5,0.234968375,0
73.0325,1338.5,43.5,1.68,140,0.0145001,4217.5,14.2,640.315,26.71461794,2.7315,613.5,92,3.5,97.5,0.610425,0
134.535,2202.5,48,1.565,168.5,4.10E-06,7331.5,7.75,651.965,30.5,2950.31,206.5,40,3.5,232.5,0.525986654,0
128.0185,2236,33.8,1.425,177,0.0001711,5410,7.5,479.465,46,0.96,211,42.5,3,215,0.650315556,0
65.47805,1678,84.15,2.105,129.5,7.00E-05,6004.5,12.95,1064,19.65,7.4,384.6,47.26,6,182.5,0.616978287,0
106.0940225,2655.5,79,1.375,167.5,0.0005526,7685.5,11.6,1279.5,22.65,24506.65,359.5,9.35,3.5,262.5,0.642893098,0
71.5075,1846,51.5,1.635,140,0.0145011,4524,7.85,440.965,25.11461794,0.3415,618.5,113.5,3,209,0.700570698,0
194.194455,2865,69,1.275,197,3.90E-06,13201.5,11.25,1103.5,27.37790698,2953.785,156,20,4.5,297.5,0.458562959,0
108.996291,2017,80.5,1.795,122,9.63E-07,5814,9.425,779.15,21.795,0.0216,971,99,3.5,228.5,0.550342045,0
89.79805,1829.5,112.5,1.88,138.5,7.00E-05,6715,19,1178.255,23.05,4.25,324.5,48.5,6,193.5,0.49000748,0
182.225,2499.5,42,1.765,171,7.60E-06,9620.5,7.385,820.23,31.75,24500.0855,183.5,23,3.5,241.5,0.429385528,0
37.62325,2248.5,102.5,1.47,147,0.014595,3924,15.75,1280,18.51461794,2.5615,754.5,95.5,3.5,290.5,0.392416481,0
66.287956,2106,49,1.155,182.5,0.000193,2807.5,12,1159,40.15,14.2,433.5,25.5,2.5,227.5,0.706749925,0
38.9647898,2744.2,160,1.756,114,1.88E-05,6079.2,12.9,1411.8,9.836,22.32368,980.6,136,3.2,343.8,0.471532136,0
116.47199,4064.5,180,1.58,154.5,7.08E-05,11920,28.25,2462,15.1,11.8,294,75.5,5.5,537.5,0.710423035,0
171.7285,4423,204,1.55,173.5,2.60E-06,14460.5,21.5,2249.5,23.9,24545,188.5,29.5,5,505,0.35559533,0
23.64738464,986.5,25.65,1.12,153.5,0.026,1353,5.65,373.86,31.36461794,0.2965,1125,150,1.5,112.85,0.744215987,0
47.948706,3118.5,108.5,1.495,161.5,0.000108,4547.5,19.4,1725.5,19.4,16.13,528,23.5,4,385.5,0.385886108,0
30.504141,2570.5,145,1.615,117.5,7.09E-05,4519,14.225,1597,10.095,1.5546,1134,142,4,318,0.574743348,0
70.450975,3008,100.5,1.44,164.5,8.45E-05,5831,15.95,1716.5,22.55,2.19,373,55.5,4.5,359.5,0.534756226,0
129.16,3700,129,1.7,171,2.60E-06,10135.5,17.85,1823.5,23.35,24501.3,239,65.5,4.5,442.5,0.52829201,0
115.7525,1419.5,45.5,1.82,143.5,0.014505,6539,6.735,488.73,26.81461794,0.117,573.5,97.5,3,153,0.604314933,0
114.397956,4192.5,183.5,1.86,166,1.35E-05,11117.5,25.5,2481.5,20.45,22.8,349.5,93,4.5,559,0.415974761,0
37.36976736,2517.84,135.2,1.7416,114.72,3.63E-05,5546.24,10.628,1181.7624,10.0192,1.970016,1073.488,299.2,2,298.56,0.518256235,0
71.61005,3540,125.55,1.495,157,0.000135,6850.5,20.75,1881,17.7,1.642,363,58.5,5,459.5,0.771970961,0
137.98,2926,48,1.58,167.5,3.70E-06,7605.5,8.5,772.465,30.05,24500.31,228.5,39,3.5,297.5,0.534084721,0
54.8864,889,23.75,1.065,180.5,0.01453,1635,5.445,344.655,57.96461794,0.2215,692,109,1.5,99.5,0.449883258,0
73.39775,2751,79,1.93,125,0.1350011,4820,28.6,822.965,23.5,0.393,463.5,108.5,4,324.5,0.738320257,0
120.524941,3645,92,1.435,151,3.95E-06,6786,9.325,1518.5,20.48328904,3.7046,969,122,3,413.5,0.545356324,0
101.314226,1437.5,21.3,1.3,183,1.05E-05,3891.5,3.84,29.1,68.3,15.95,306.5,32.5,2,160,0.559929908,0
102.5585,3268.5,74,1.37,178,0.0033026,6204,14.35,1490.5,25.35,24503.05,380,16.5,3.5,365,0.559915781,0
55.9625,1236,43,1.13,168,0.01468,2184,8.35,713.5,39.26461794,0.6315,660,97.5,2,132.5,0.72623737,0
104.51669,4179,150,1.7,140.5,0.13500085,9490,43.1,2215.5,19.05,10.333,425,103.5,4.5,547.5,0.618444542,0
32.428591,2665.5,150,1.7,114,0.03150095,4861,10.875,1412.5,9.945,1.2846,1134.5,134.5,2.5,322,0.530745926,0
155.697726,2637,55.8,1.045,209.5,2.60E-06,7594.5,13.795,1130.72,69.65,66.5,193,29.5,2.5,347,0.504467503,0
104.09575,3328.5,99,1.415,174.5,9.76E-05,7005.5,16.4,1611.5,23.45,24502.53,364.5,21,4,379,0.314268728,0
128.17135,2955,49.5,1.305,173.5,0.014503,6731,9.7,1200,28.05290698,3.7315,569,107,3,329,0.365419102,0
39.5135,3153.5,130,1.765,132,0.135095,4220,36.5,1662,16.9,2.613,599.5,90.5,4.5,406,0.451864839,0
39.367591,2337,85.5,1.69,109,1.05E-05,3876,6.77,658.38,13.845,1.4546,1095.5,109.5,2.5,276.5,0.591640067,0
123.861726,1371.5,21.3,1.285,193,1.03E-06,4594.5,2.675,92.52,71.55,111.5,237.5,59,2,147,0.219868562,0
170.545,4402.5,174,1.78,179,3.15E-06,13575.5,22.5,2367.5,24.5,24509.2,186,90.5,4.5,552.5,0.338150006,0
98.6795,1143,38,1.205,164,0.0145014,4154,8.2,734.5,33.51461794,17.5315,587,99.5,2.5,144,0.499191454,0
105.96275,4227.5,205,2.13,136.5,0.13500055,10790,42.6,2418,17.95,9.283,421,160,5,579.5,0.469026715,0
40.821091,2645,102.5,1.79,108,1.65E-06,3585.5,19.875,1112.65,15.395,1.1046,1070.7,125,3,315.5,0.463300438,0
69.92322595,1006.5,6.3,0.885,186,9.45E-06,1207,2.545,104.49,69.25,50,1906,60.5,1,105.5,0.486727961,0
165.152,2223,34.5,1.15,191.5,4.00E-06,7235.5,8.85,1066,38.45,24517.5,197,25,3,232.5,0.752535156,0
44.8425,998.5,57.5,1.48,131.5,0.014539,4439,8.025,534.765,19.21461794,0.5815,704,140,2,123.5,0.80490088,0
46.73275,1903.5,85,1.775,116.5,0.135039,4735,28.775,916.765,17.6,0.633,549,135,3,239,0.575978249,0
93.751091,3536.5,120,1.435,135.5,2.60E-06,7579,16.725,1760,15.195,52.0046,982,106.5,3,463.5,0.601819826,0
78.60522595,880.5,23.3,1.05,192.5,0.01450095,1808.5,5.395,339.22,70.11461794,14.5315,631,98,1.5,96,0.507748046,0
124.237,3829.5,64.55,1.265,185.5,6.76E-05,7206,15.5,1584,28.2,24500.092,259,17,3.5,442.5,0.69274784,0
99.5900225,2580.5,76,1.345,170,0.0005665,7240,10.15,1133.5,23.2,31.15,334.5,12.35,3.5,252.5,0.597670693,0
83.2885,2944.5,84,1.75,149.5,0.0033011,5908.5,12.85,949.965,22.3,3.36,368.5,44.5,4,357.5,0.745190597,0
61.915091,2271,85.5,1.675,119,1.03E-06,4579,5.605,721.8,17.095,97.0046,1026.5,136,2.5,263.5,0.210671268,0
114.4327259,2655,115.8,1.475,199,1.50E-06,6079.5,19.045,1325.72,66.25,15.8,246.5,87.5,3.5,332,0.485713432,0
138.50665,2146.5,59,1.815,132.5,9.70E-07,8586.5,18,621.15,25.7,2.8,225.2,53,3.5,249.5,0.504350497,0
97.9228475,2675.5,74.5,1.34,171,0.0005543,7055,10.05,1088.5,23.75,12.35,336,10.35,4,275,0.433734,0
84.82575,3004.5,109,1.795,146,9.61E-05,6710,14.9,1070.965,20.4,2.84,353,49,4.5,371.5,0.417966161,0
7.976591,1906,70.5,1.275,112,9.45E-06,1191.5,5.475,733.77,14.795,35.5046,2695,137.5,1.5,222,0.521143887,0
77.94761059,777,3.95,0.86,205,0.01150095,1423.5,2.345,63.08,78.25,14.765,736,88,1,80.85,0.631448098,0
122.842,2008,53,1.555,153.5,2.10E-06,5946.5,19.75,878.65,33.25,18.6,237.7,49.5,3.5,247,0.43380461,0
149.4690225,2645.5,95.5,1.415,163,0.00055,13643,8.01,943,16.32697857,7.5,304.5,121.35,3.5,256.5,0.354670302,0
103.807925,2973.5,49.5,1.59,164.5,1.56E-05,5891,9.2,878.965,30,0.95,257.5,42,3.5,335,0.545659213,0
16.658591,1780,87.5,1.44,118.5,0.01450095,1793,8.325,968.5,15.65961794,0.0361,1420,175,2,212.5,0.595635184,0
112.905916,2707.5,85.8,1.195,204,9.45E-06,5224.5,14.445,1252.72,67.5,15.075,253.5,45,3,377,0.422712374,0
71.1765,2512,58,1.91,121,1.02E-05,5613.5,18.695,484.03,21.15,2.55,346.2,44.5,3.5,295,0.688693438,0
102.6490225,1932,79,1.36,168.5,0.000553,7411.5,10.85,1159,23.1,2956.65,337.5,10.35,3.5,197.5,0.59982229,0
67.7435,2334.5,75.5,1.245,177.5,0.00348,3568.5,13.35,1222.5,36.45,3.65,410,28.5,3,281,0.654129414,0
52.486091,3554.5,180,1.865,125,1.50E-06,6064,21.975,1955,11.795,1.3046,1035.5,164.5,4,448.5,0.596758634,0
156.926666,3064.5,100.8,1.145,207,1.80E-06,9264.5,19.045,1522.72,67.55,24.75,191,46.5,3,400,0.413199153,0
92.2705,2138,41,1.795,132,9.58E-06,6607,4.425,93.18,22.85,98.45,302,55.5,3,243,0.287482186,0
106.9316975,2645.5,79.35,1.375,166.5,0.000550465,7844.5,12,1301,22.15,18.15,330.5,9.35,3.5,257.5,0.467938467,0
69.28075,2394.5,100.5,1.29,174,0.000275,4370,15.4,1343.5,34.55,3.13,394.5,33,3.5,295,0.377762649,0
50.959281,3607,150,1.585,130,9.45E-06,5209,17.375,1882,13.045,0.5796,1042.5,122,3.5,493.5,0.596424826,0
130.252726,829.5,33.3,1.445,191,9.51E-07,4059.5,9.795,238.975,75.5,17.2,221.5,19.5,3.5,56,0.529006433,0
81.31469,3474,105.5,1.705,143,1.80E-05,7237,16.195,1253.38,18.8,2.025,318,41.5,4,473,0.611746117,0
75.4490225,3350,175,1.855,146.5,0.00055055,8875,24.6,1934.5,13.85,7.95,365,73.35,5,410,0.741349677,0
88.262925,2363.5,41,1.085,192.5,0.0001945,3551,9.7,1151.5,44.15,1.24,299,26,2.5,258.5,0.628772532,0
55.041091,3310,175,1.885,121,9.51E-07,7109,16.825,1810.5,10.845,1.3046,1029,155,4,438.5,0.391426658,0
168.6443759,1072,22.3,1.205,194.5,1.22E-06,6864.5,3.145,166.22,72.85,16.2,185.5,41,2,114.5,0.574492186,0
94.2165,2403,49.5,1.885,130.5,1.06E-05,6607,6.295,130.845,23.3,1.76,294,48,3.5,273,0.761516693,0
71.2790225,1721.5,80.5,1.25,167,0.00073,5050,10.6,1011.5,33.75,7.25,389.5,21.35,3,178.5,0.704677438,0
92.045,1754.5,64,1.805,130.5,4.01E-05,7225,7.175,325.73,21.1,0.86,302.5,93.5,3,204.5,0.742967158,0
18.548841,2685,115,1.735,103.5,0.13500095,2089,29.075,1350.5,14.045,0.0876,1265,170,3,328,0.515834822,0
91.92347595,2039,80.8,1.21,198.5,9.60E-05,3994.5,12.445,969.22,65.4,17.03,365.5,33.5,3,258.5,0.361106493,0
78.6715,1793,41,1.38,158.5,0.0001895,4267,6.795,403.38,37.45,2.05,335.5,32,2.5,196.5,0.697845397,0
71.9219475,2703,80.5,1.385,164.5,0.0005645,5971,12.3,1386,22.6,7.29,388.5,12.35,3.5,300,0.565825691,0
169.936615,4344,119.35,1.35,182,1.32E-06,12434.5,23.4,2186.5,25.1,21.75,161,34,4,515.5,0.512896574,0
48.316091,1926,85.5,1.26,145.5,0.00018095,2239,7.975,1032,31.695,0.6046,1060,112.5,2,217,0.606163663,0
59.6955,2711.5,155,1.865,132,0.031534,8417,13.45,1311.31,11.8,3.17,416.7,239.5,2.5,323.5,0.813157078,0
67.5515,1555.5,55.5,1.73,122,4.85E-05,6522,6.47,224.645,17.4,2,379.5,74.5,2.5,187.5,0.695320187,0
120.101,3869.5,131,1.65,177.5,1.71E-05,8645,21.55,1822,24.85,25.8,220.5,78,4.5,442.5,0.568838639,0
206.49279,5139,127,1.4,188,3.85E-06,14187,23.35,2383.5,25.48828904,13.95,129,55.5,4.5,633,0.398115883,0
94.980031,3964,165,1.535,133,1.80E-06,9249,21.975,2152,13.095,10.2546,980,123.5,3.5,516.5,0.56097033,0
66.6345,2383,90.5,1.855,127,4.35E-05,7432,9.345,557.19,15.7,3.34,377.7,214.5,2.5,278,0.672079721,0
93.724,2446,58,1.895,131,7.80E-07,6316.5,17.53,547.45,24.4,98.1,277.2,71,3.5,282,0.222486489,0
163.49794,4319.5,193.5,1.83,177,5.50E-07,12825,25.5,2097.5,20.23471761,101.3,175.05,93,5.5,535,0.28958958,0
192.66559,3465.5,121.5,1.56,157.5,1.12E-06,14250,20.1,1660.5,23.4,11.95,134.5,51.5,4,450.5,0.49521962,0
120.524941,3645,92,1.435,151,3.95E-06,6786,9.325,1518.5,20.48328904,3.7046,969,122,3,413.5,0.545356324,0
68.088,2691,107.5,1.955,126,3.47E-05,7141.5,22.45,1011.46,17.25,2.99,352.9,230,3,317,0.550464306,0
123.7984,3111,61.5,1.64,153.5,9.85E-07,7582,26.9,1300.65,26.1,43.6,237.7,38,3.5,374.5,0.323802734,0
151.58,3194,138,2.245,150,5.55E-06,10810,20.385,1475.23,22.95,1.3855,189,87,5,389,0.601859549,0
174.941045,3704,122.5,1.375,180,1.08E-06,12985,26.4,2281,24.1,62.75,150,37,4,493,0.412772475,0
56.54089833,2837,173.3333333,1.816666667,129.6666667,8.67E-05,8332.666667,17.96666667,1619,11.33333333,14.93333333,438,95,4,364,0.841199334,1
57.823865,2900.333333,176.6666667,1.873333333,127.3333333,0.02104,8560.666667,15.73333333,1496,11.23333333,14.75333333,438.3333333,90,3,366.6666667,0.870639041,1
55.5115,2815,170,1.8,131.6666667,0.021076667,7990.666667,17.16666667,1633.333333,11.6,3.386666667,447.3333333,88,3.666666667,354.6666667,0.829972743,1
56.36692375,2843,172.5,1.82,130.25,0.015815,8218,16.925,1598.75,11.45,11.84,440.75,91,3.75,359.75,0.840709423,1
56.140185,2643,160,1.75,132,0.00034,8117,16.775,1525.75,11.55,14.525,448.25,73.175,4,328,0.832863125,1
57.10241,2690.5,162.5,1.7925,130.25,0.016055,8288,15.1,1433.5,11.475,14.39,448.5,69.425,3.25,330,0.852195977,1
69.97289875,2916,177.5,1.955,130.25,0.015780002,9426.25,15.975,1510.725,12.1,12.79,388.75,85.25,3.25,370,0.780523489,1
54.63837168,2823.941176,166.8235294,1.807647059,129.7058824,0.019649412,7893.411765,16.55882353,1543.548235,11.75294118,11.15723529,468,99.47058824,3.705882353,355.8235294,0.796587273,1
54.3167806,2820.395349,165.7674419,1.805348837,129.6046512,0.020362791,7833.023256,16.49069767,1533.27814,11.80930233,11.0302093,473.0697674,101.0465116,3.697674419,355.0930233,0.796587273,1
53.84817645,2815.228571,164.2285714,1.802,129.4571429,0.021402286,7745.028571,16.39142857,1518.313143,11.89142857,10.84511429,480.4571429,103.3428571,3.685714286,354.0285714,0.796587273,1
56.97894778,2784.555556,168.8888889,1.814444444,129.7777778,0.014167778,8324.888889,16.03333333,1513.777778,11.41111111,15.79111111,442,82.41111111,3.555555556,348.2222222,0.839344012,1
56.37160083,2722.222222,164.4444444,1.783888889,131.2222222,0.014233333,8150.444444,16.10555556,1522.833333,11.53888889,12.56888889,446.7222222,76.95,3.666666667,337.6111111,0.839344012,1
56.04471806,2790,168.8888889,1.796111111,131.2222222,0.014126667,8119.333333,16.91666667,1596.277778,11.52777778,11.43555556,443.2777778,86.53888889,3.888888889,350.8333333,0.839344012,1
56.52464833,2761.888889,167.7777778,1.798888889,130.3333333,0.00719,8249.777778,16.88888889,1550.333333,11.43333333,12.21777778,444.5555556,83.07777778,3.666666667,347.6666667,0.839344012,1
56.081148,2686.6,162,1.766,132,0.012872,8068.4,16.18,1528.2,11.6,12.132,448.4,74.34,3.8,331.8,0.839344012,1
57.33260854,2886.804878,173.902439,1.828292683,130.8292683,0.015429295,8268.292683,17.3902439,1623.731707,11.54878049,11.61463415,436.1219512,92.17073171,3.804878049,365.6097561,0.823280458,1
58.25230833,2928.52381,175.2380952,1.836190476,131.3809524,0.015061957,8316.190476,17.83333333,1647.52381,11.64285714,11.4,431.7142857,93.28571429,3.857142857,371.1904762,0.823280458,1
66.377539,2867,174,1.896,132,0.012652001,8979,16.88,1589.98,12.1,10.852,400.6,87,3.8,363.8,0.761802654,1
73.0512825,2883,175,1.946666667,133.1666667,0.010543335,9486.333333,16.85,1584.133333,12.53333333,10.19333333,373.8333333,84.33333333,3.833333333,366.5,0.761802654,1
54.67410465,3489.25,129,1.595,149.5,0.02195175,5471.75,19.75,1678.83,16.5,3.13575,544.5,85.5,4.25,465.25,0.639432848,1
135.892065,4803.5,142.775,1.4325,171,3.80E-05,11260.25,27.325,2395.5,20.425,31.4585,206.75,39.25,4.5,659,0.809481193,1
102.621845,4260.75,120.275,1.4425,168.5,0.001687575,8224.5,23,2058.25,20.3,27.8585,301.75,30.5,4.25,581.25,0.817172814,1
105.18894,4562,190,1.7225,160.25,5.25E-05,10402.5,30.4,2506.75,16.35,7.3275,286.25,70.25,5.25,619.75,0.639037074,1
138.413565,5099,227.5,1.905,162.5,5.23E-06,13687.5,33.45,2884.75,16.875,10.6625,197,105,5.5,706.5,0.662349935,1
139.995111,5112.739,230.9,1.92644,162.358,4.86E-06,13894.92,33.6386,2904.121,16.8111,10.95185,194.607,108.16,5.529,708.214,0.662349935,1
93.16569,4224,160,1.5675,161.75,0.001702175,8959.25,26.075,2268,16.875,8.2025,353.5,41,4.75,576,0.652904278,1
127.15894,4791,210,1.7725,162.25,5.25E-05,12645,30.15,2706.5,16.45,11.2775,256.5,78,5.25,669.75,0.568365858,1
70.73472,3961.75,132.775,1.525,163,0.00173425,6424.5,22.325,1977.5,18.175,3.1235,388,32.5,4.5,537,0.657666093,1
81.32892772,3734.2,177.2,1.866,147.2,0.01754844,8785.4,24.18,2056.064,15.54,6.0866,451,132,5,491.4,0.670402362,1
54.37654858,3398.333333,132.4444444,1.602222222,148.3333333,0.019528222,5662.666667,19.83333333,1704.182222,16.01111111,3.131777778,533.7777778,86.44444444,4.444444444,451.2222222,0.655694476,1
