AtomicWeight,BoilingPoint,BulkModulus,el_neg,CovalentRadius,CrustAbundance,Density,FusionHeat,MeltingPoint,MolarVolume,NeutronCrossSection,SpecificHeat,ThermalConductivity,Valence,VaporizationHeat,Phase
55.358,2929.83,163.333,1.78583,134.333,0.0116533,7713.83,17.1833,1589.67,12.3917,12.385,452.667,80.25,3.66667,373.417,1
56.5229,3224.75,65.525,1.3525,171.25,5.20E-05,3866.5,17.25,1619.5,24.575,20.446,494.75,17.75,3.25,383.5,0
145.934,3258.5,82,1.41,173.5,0.0033,12161.5,10.77,1154,19.0135,3.9,325,14,5,375,1
63.6748,3223.2,172,1.776,137,0.0126554,8288.4,18.9,1774.4,12.76,9.702,405.6,83.6,4,425.8,1
174.054,2519.5,37.5,1.73,174.5,9.30E-06,8990,5.835,629.23,32.85,5.7855,160,24,4,254,1
149.923,3045.5,112,1.555,159.5,0.0315,13845,8.32,1089,16.1135,2.13,289.5,42.5,4.5,336,1
48.0894,2791.25,147.5,1.79107,126.536,0.0546893,6601.79,19.3786,1411.38,13.2857,8.51654,552.321,123.036,3.64286,347.75,1
95.1217,1785.5,91,1.846,138.1,2.35E-05,9485,10.115,799.105,16.53,44.85,280.9,337,1.3,214.2,0
146.463,3747.5,225,2.35,145,5.52E-07,14790,24.25,1843.59,16.25,50.65,190.05,229.5,5.5,465,1
50.6902,2725,145.231,1.78385,128.385,0.0284351,7058.77,14.9,1303.09,12.6923,7.92146,538.985,171.769,3.30769,335.154,1
99.2264,4122.5,125.75,1.995,145.75,1.75E-10,11737.5,22.675,2108.75,14.075,52.75,107.25,75.75,6,536.25,0
113.04,4457.5,95.825,1.3225,175,9.83E-05,8210.75,22.125,1949.5,23.05,26.138,244.5,23,4,592.5,0
211.134,4916,258,1.75,175,3.00E-06,17162,23.5,2391.5,23.4165,11.2,124,70.5,5,580,1
32.8172,2127.5,95.5,1.445,126,5.35E-05,4721.5,10.1,817.77,16.2,37.75,2007.5,88,1.5,262.5,1
129.16,3700,129,1.7,171,2.60E-06,10135.5,17.85,1823.5,23.35,24501.3,239,65.5,4.5,442.5,1
121.046,675.25,1.825,0.7975,238,1.64E-05,1792.25,2.115,31.1575,110.925,21.845,272.5,41.5,1,65.75,0
67.5292,2699,116.55,1.49,178.5,0.00750055,5568,19.165,1343.19,45.7,2.35,504,119.5,3.5,338.45,1
129.418,4114.25,81.825,1.3175,178,9.75E-05,9837.25,16.46,1551.25,22.5817,0.563,241,18.75,4.5,516.25,0
49.9894,2750.82,143.818,1.70636,133.727,0.0207209,6758.18,16.2091,1407.51,12.9,8.09509,541.091,91.1273,3.72727,340.818,1
54.0625,2803.35,153.548,1.81,129.806,0.0232787,7514.19,15.9194,1397.51,12.4677,8.36984,500.258,165.613,3.41935,347.097,1
181.749,5327.9,201,1.552,168.3,1.62E-06,16782.5,34.825,2919.36,18.045,24.41,139.455,70.15,5,715.7,0
48.4635,1692,52,1.502,130.2,0.0220194,3884.6,7.35,428.464,20.6996,14.6032,1219.8,133.4,2.4,195.4,1
96.4305,2877.75,162.5,1.995,133,5.10E-05,12082.5,14.825,1255.54,12.7,5.335,321.55,317.75,3,347.5,0
47.1392,3172.75,96.75,1.495,162.5,0.0049565,4126.5,18.025,1636.25,19.45,11.375,531.75,20.5,3.75,398.25,0
38.9648,2744.2,160,1.756,114,1.88E-05,6079.2,12.9,1411.8,9.836,22.3237,980.6,136,3.2,343.8,1
85.3315,2466.5,105.5,1.805,137,0.0315001,7592,8.53,847.3,18.95,98.28,341,80.5,3,288.5,1
210.089,4390,48.5,1.26,204.75,1.28E-05,10545.5,13.775,1567.75,33.1748,17.8,136,44.75,3.75,468.75,0
83.2885,2944.5,84,1.75,149.5,0.0033011,5908.5,12.85,949.965,22.3,3.36,368.5,44.5,4,357.5,1
144.926,1080.5,22.75,1.22,182.5,3.03E-05,6691,3.195,171.655,60.7,1.89,246.5,52,2,118,1
206.493,5139,127,1.4,188,3.85E-06,14187,26,2383.5,25.4665,13.95,129,55.5,4.5,633,1
93.7246,4307,174,1.686,160.2,0.00136196,9223.4,28.06,2339,16.6,7.082,333,60.6,5,580.8,0
54.6235,2947.36,160.182,1.81273,130.727,0.0262292,7402.18,17.5273,1521.24,12.7545,8.88964,507.727,121.545,3.81818,369.455,1
114.398,4192.5,183.5,1.86,166,1.36E-05,11117.5,25.5,2481.5,20.45,22.8,349.5,93,4.5,559,1
137.529,4261.2,260,2.2,144,7.60E-10,16462,25.82,2386.8,13.84,171.56,195.2,132,6,572,0
54.2193,2904.85,160.154,1.78923,132,0.0222155,7369.54,17.9846,1580.59,12.6538,7.99892,498.538,117.308,4.15385,364.769,1
54.9826,2945.67,161.833,1.81833,130.333,0.0240459,7527,17.4167,1519.05,12.6083,11.2488,500.5,119.75,3.83333,369.917,1
181.636,3720.52,217.68,2.2264,134.8,0.00648003,19950,19.256,1679.66,15.496,9.21864,194.68,84.12,5.76,474.24,0
100.047,1504,33.15,0.935,200,0.000355,2850,8,764.5,57.725,1.225,276.25,30.75,2,137.75,0
88.7025,1677,13.3,0.945,195.5,0.02517,2530,8.27,784.5,54,0.865,418,109,2,147.5,0
78.8383,3256,202,1.708,141.4,0.000112001,9956,23,2162.8,12.62,20.48,385.8,84.8,6.2,412.2,0
205.792,1611,44.5,1.975,145.5,5.27E-06,11595,4.485,315.73,29.55,1.7855,128,40.5,3.5,171.5,0
79.9289,3883,143.2,1.576,153.6,0.0175617,7707.4,23,1946.46,16.82,6.6086,463.6,79.8,4.4,519.4,0
163.69,3672.5,35.25,1.1725,203.75,7.95E-06,7911,9.175,1135.75,34.6833,10.4,174.25,23.25,4,380,0
72.9232,2403,19.5,1.04,167.5,2.55E-05,3340.5,4.65,549.77,29.5,39.99,1882.5,49,2,273.5,1
127.009,3376,205,2.08,131,1.50E-05,15175,18.1,1631.65,13.2,23.6,277,85.5,5,432.5,0
116.95,3164.5,114,1.575,156.5,1.53E-05,9370.5,19.1,1579,20.25,61.1,287.5,58,3.5,395,1
106.492,2998,66.55,1.69,157,6.51E-05,6604,20.35,1242.82,26.75,2.792,242.5,23.5,4.5,323.5,1
88.8955,837,56,1.67,133,3.91E-05,7895,6.825,370.3,18.4,1225.55,309,108,2,109.5,1
58.2523,2928.52,175.238,1.83619,131.381,0.015062,8316.19,17.8333,1647.52,11.6429,11.4,431.714,93.2857,3.85714,371.19,0
164.155,5263.25,287.75,1.9,150,1.95E-09,18640,30.5,2928.75,14.575,73,118.5,48.75,6.75,666.25,0
52.4195,2837.14,152.286,1.77429,132.429,0.0206454,7234.57,16.3286,1435.71,12.5714,8.06186,505.771,147.143,3.57143,355,1
78.6715,1793,41,1.38,158.5,0.0001895,4267,6.795,403.38,37.45,2.05,335.5,32,2.5,196.5,1
34.46,1900.44,65.0312,1.485,131.188,0.0343884,3327.34,9.01562,621.652,19.3275,11.8156,1232.69,203.406,2.28125,219.531,1
49.7403,2664.67,132,1.80667,125.667,0.0270527,6856,13.6667,1066.65,13.1,2.83767,577.8,242,2.33333,323.667,1
106.094,2655.5,79,1.375,167.5,0.0005526,7685.5,11.6,1279.5,22.65,24506.7,359.5,9.35,3.5,262.5,1
74.9228,2243.5,71,1.975,125,0.135,4513.5,34.95,1022.32,25.1,2.783,458.5,87,4.5,213,1
46.5718,2735,140.333,1.75,127.167,0.0375433,6378.67,14.85,1285.94,13.1667,7.971,595.167,139,3.5,337.5,1
144.645,1698.5,8.95,1.045,206.5,0.0001709,4377,8.65,774.5,56.55,2285.65,193.5,16,2.5,157.5,0
75.7345,1407.5,35,0.9625,190.25,0.01277,2360,8.135,793.25,52.225,1.0075,382.75,76.25,2,141.5,0
110.388,2780.5,105,1.53,162,0.0315006,8334.5,15.4,1506,21.5,33.28,307,47.5,3,306,1
161.373,4509.5,169,1.73,184.5,1.76E-05,12698,20.65,2170.5,26.7,13.69,163.5,91.5,4.5,600,1
195.482,4025,46.35,1.25,200,3.47E-06,9971.5,13.4,1553,32.4665,15.2,150,32.5,3.5,412.5,0
53.3394,2599.4,136,1.582,144.6,0.000736,6926,17.04,1511.6,12.84,10.004,483,17.02,4.4,313.2,0
49.4042,3347,135,1.585,156.5,0.003395,5308.5,20.75,1789,15.7,5.58,504.5,26.5,4.5,439,0
123.035,3575,126.5,1.665,172.5,5.00E-10,9817,16.7,1717,23.357,4201.3,209,67.5,4.5,435,1
51.7271,2791.84,157.263,1.78684,128.789,0.0261074,7346.74,15.9421,1450.58,12.2632,10.0073,513.895,113.737,3.63158,349.211,1
81.9704,4093.2,84.28,1.336,174,0.0001092,5805.8,20,1792.2,23.64,5.5872,335.8,21.6,3.8,527.6,0
115.243,3637,135,1.48,157,7.17E-05,10250,23,2070,17.2,53.55,296,58.5,5,484.5,1
177.131,4814.45,449.7,2.212,143.7,1.64E-09,21077.5,29.605,2872.65,13.955,34.5,146.5,96.45,6,609.75,0
68.088,2691,107.5,1.955,126,3.47E-05,7141.5,22.45,1011.46,17.25,2.99,352.9,230,3,317,1
52.7268,2748.64,150.182,1.81091,128.091,0.0262287,7443.09,14.7727,1306.63,12.3909,9.05873,514.073,173.091,3.09091,338.636,1
55.2865,2944.23,163.231,1.82308,130,0.0221985,7632.62,17.3231,1517.2,12.4846,13.2451,494.385,118.231,3.84615,370.308,1
65.091,1990.6,105.32,2.118,127.2,0.0378,6652,10.44,1011.2,17.96,6.216,397.88,47.608,4.2,218.6,1
111.301,4490.2,190,1.726,161.8,0.00136196,11017.4,27.86,2498.8,16.68,10.242,309.2,66.8,5,620.8,0
106.411,3316.25,40.425,1.215,191,2.20E-05,5408.75,11.25,1483.5,32.775,6.71,269,15.5,3,358.75,0
56.1402,2643,160,1.75,132,0.00034,8117,16.775,1525.75,11.55,14.525,448.25,73.175,4,328,0
69.9729,2916,177.5,1.955,130.25,0.01578,9426.25,15.975,1510.72,12.1,12.79,388.75,85.25,3.25,370,0
133.698,3974,75.5,1.26,182.5,1.62E-05,8891,18.45,1879.5,27.65,52.64,221,20,3.5,505,1
92.4858,4660.25,150.275,1.5325,166.75,4.53E-05,8055.25,25.35,2321.5,19.325,0.9085,268.25,46.25,4.75,662.5,0
178.545,4386.3,305,2.2,141.75,4.90E-10,21065.5,25.955,2446.2,14.11,361.64,147.05,145.5,6,563,0
49.8942,2685.2,142.2,1.714,131.8,0.022774,6823,15.55,1357.26,12.81,8.3986,546.3,97.14,3.6,329.6,1
81.1325,2912,175,2.015,135.5,0.0315,9948.5,15.25,1546.45,13.25,4.73,344.5,75,3.5,363.5,0
191.09,4531,308,2.13,143.9,1.70E-07,22005,27,2521.1,14.59,384.55,131.9,140.7,5.9,577.6,0
55.0008,2762.45,157.818,1.81545,129.727,0.0188778,7851.27,15.6636,1419.96,11.9818,9.31936,472.618,160.273,3.36364,342.818,1
77.5954,1446,21.75,1.315,171,3.95E-05,3718,3.89,34.535,56.15,1.64,367.5,43.5,2,163.5,1
123.916,3287.5,39.85,1.21,192,1.50E-05,6345.5,11.1,1441,32.55,12.14,240,14,3,337.5,0
54.2262,2854.08,133.308,1.70923,138,0.0135296,6677.08,15.7077,1389.68,14.8462,8.54662,503.292,146.231,3.46154,353.846,1
51.8505,2893.38,147,1.745,135.875,0.0188898,6893.62,16.625,1464.74,13.2,7.81663,507.55,131.5,3.625,363.75,1
52.7316,2518.5,150,1.6325,139,0.00038,7260,18.675,1741.75,12.125,5.65,455.75,72.425,5.5,309.25,0
69.005,1863.5,72.5,1.83,121,3.97E-05,6231.5,19.575,678.915,18.95,1.65,354.7,90,3,226.5,1
109.432,4412.33,205,1.81833,157,5.85E-05,11341.7,29.5167,2559.33,15.5667,8.46833,287.5,90.8333,5.5,603,0
94.1342,2638.5,84.8,1.26,184,0.000265,4810,15.4,1318.5,39.4,3.18,347,24.5,3.5,296.5,1
108.911,2148.5,91.15,1.9075,144.55,9.12E-08,10013,10.094,841.003,18.45,83.16,234.7,377.8,1.3,251.25,0
139.995,5112.74,230.9,1.92644,162.358,4.86E-06,13894.9,33.6386,2904.12,16.8111,10.9519,194.607,108.16,5.529,708.214,0
91.7264,3327.5,56.25,1.345,179,2.10E-05,5169.75,16,1593.25,26.9582,22.25,454.75,25.5,3.25,371,0
112.474,1626,25.3,0.92,205,0.00035,3070,8,752,60.15,1.25,252.5,26.5,2,138.5,0
66.9309,3087.5,49,1.29,180,2.75E-05,3728.5,13.7,1533.5,29,14.24,432.5,16.5,3,349,0
101.289,4336.4,142.22,1.586,165.6,0.00135028,8635.6,25.6,2171.2,19.34,22.8068,291.6,52.2,4.6,585,0
118.287,4500.2,136.22,1.454,168.8,0.0013504,9909.6,25.6,2250,19.86,26.3868,269.4,35.8,4.4,612.2,0
47.9487,3118.5,108.5,1.495,161.5,0.000108,4547.5,19.4,1725.5,19.4,16.13,528,23.5,4,385.5,1
60.3029,2916.3,169.5,1.893,125.4,2.71E-05,8542.3,17.76,1439.33,12.17,33.7,411.04,96,4,370.9,0
189.314,4976.15,321,2.033,145.75,1.46E-08,21170.5,28.45,2689.81,14.945,62,135.6,56.05,6.65,629.75,0
90.5358,3844.25,210,2.12,141,7.50E-06,11502.5,23.325,2124.25,12.95,11.25,283.75,115,5.5,528.75,0
165.56,4127.8,292,2.136,138,6.00E-06,19860,24.04,2271.8,13.56,347.44,189,140,5.6,523,0
52.4861,3554.5,180,1.865,125,1.50E-06,6064,21.975,1955,11.795,1.3046,1035.5,164.5,4,448.5,1
168.463,2628.9,188.65,2.306,134.8,2.55E-06,16485.2,11.075,931.634,17.675,94.545,645.235,284.75,4.4,302.55,0
219.619,3284.5,50,1.815,176,8.00E-06,11532,10.385,1038.73,31.6165,3.7855,122.5,44.5,4,354,1
55.345,2836.12,152.5,1.7375,138.125,0.00890225,7489.88,16.9375,1537.95,12.65,9.45,454.425,103.088,3.75,354.625,1
129.242,3638.5,67.55,1.285,182,6.65E-05,7788.5,20.45,1676,26.95,82.592,223,19,3.5,432.5,1
107.563,3077.5,77,1.39,174.5,0.0033015,6786.5,19.3,1582.5,24.1,85.55,344,18.5,3.5,355,1
107.144,2562.5,140,2.065,142,4.27E-08,11256.5,14,1258.34,15.9,35.25,237.5,250.5,2.5,317.5,0
193.309,4179.2,258,2.204,139,3.01E-08,21364,22.6,2051.84,15.26,26,133.8,66.4,6.2,533,0
149.049,3587,281,2.065,144.5,4.04E-08,16545,21.15,1997.39,15.55,39.3,182.5,258.5,3.5,442.5,1
43.5636,2562.43,119.905,1.64667,131.81,0.0434076,5535.38,14.0143,1224.5,14.0381,3.99067,631.238,124.99,3.80952,304.429,1
56.1228,3348.2,150.5,1.651,157.3,0.00561,5698.45,19.15,1712.4,17.015,26.935,478,41.2,4.3,435.5,0
77.9184,3216.25,45,1.255,185,2.83E-05,4100.25,12.55,1529.75,31,7.76,365.25,16.75,3,364.5,0
54.1702,2831,164.5,1.79932,130.295,0.02005,7757.43,16.5409,1536.34,11.9409,10.9182,474.136,99.25,3.70455,356.682,1
205.806,3524.75,63.275,1.2925,184,3.25E-05,16489.8,7.38,943.75,21.1453,1.321,167,10.25,5.5,388.75,0
54.964,2929.71,150,1.75143,139,0.0109326,7263.71,16.8857,1545.09,13.2571,9.04857,455.343,115.429,3.57143,369.857,1
139.568,4178.5,251.5,1.71,167,1.45E-05,13536,21.2,2279.5,23.5,8.14,214,52,4.5,505,1
97.2822,2141.8,104,1.854,143.8,0.000220063,9886,11.68,1018.62,16.12,53.54,283.8,345.54,1.6,248,0
59.3657,3042.5,173.333,1.8375,133.833,0.0111034,8194.92,18.625,1669.25,12.2167,12.0933,430.25,90,3.83333,388,1
53.8789,2792.21,164.679,1.77792,131.377,0.0165472,7711.7,17.2472,1603.79,11.8642,9.53394,468.34,99.717,4.13208,352.057,1
90.7516,3594.25,227.5,1.885,132.25,2.25E-05,11930,20.4,1917.75,11.925,50.4,350,87,4.75,457.5,0
18.2276,1178.2,33.1,1.1945,136.45,0.018856,1316.95,6.705,485.689,22.6037,24.8909,1912.5,133.75,1.65,134.65,0
91.8525,3499.5,330,2.1875,137.5,2.25E-05,11564.5,20.575,1836.75,13,109.875,291.25,135.25,5,465.75,0
46.4115,3058.5,83.5,1.45,165,0.003313,3746,17.35,1604.5,21.3,16.65,543.5,19,3.5,371.5,0
81.8566,2511.5,135,1.88,138.5,0.0315,9182,12.55,1249.89,14.45,33.08,342,254.5,2,301,1
213.76,4422.5,50.175,1.275,203,4.73E-06,10847.8,14.7,1651.5,32.6497,11.3,134,43.25,3.75,471.25,0
55.4225,2892.33,165.556,1.78889,133.556,0.0147911,7805.67,17.1222,1606.44,12.1333,11.2022,449.556,83.3333,3.77778,367,1
47.4653,2572.65,130.235,1.65529,134.353,0.0345624,6202.53,14.7941,1357.25,13.4353,4.87482,567.059,99.1059,4,307.118,1
121.554,4305.75,110.75,1.975,145.5,1.00E-10,14275,23.75,2234.25,14.2,122.75,80,75.75,6,552.5,0
49.3704,2765.86,149.524,1.77,128.048,0.0313352,6904.19,15.4429,1375.31,12.6762,9.07643,551.048,125.286,3.57143,343.857,1
43.9996,2709.28,121.9,1.6865,131.275,0.0377414,5573.93,14.4425,1186.9,14.23,5.7632,634.255,155.852,3.45,329.975,1
55.5222,2873.6,169.6,1.88,123.7,0.008181,8287.2,16.55,1375.53,11.47,4.0733,490.9,105.4,2.1,369.5,0
104.506,1717,31,1.125,183,0.0250002,5435,12.67,1193.5,36.55,52.715,395.5,108.5,2.5,202.5,1
167.902,3541,159.15,1.78,180,1.45E-06,12247,22.15,2122,32,2294.2,157,92,4.5,487.5,1
61.394,2436.75,135,1.8125,133.75,0.000326,8587.5,13.125,1124.96,11.9,6.16,408.05,301.925,2.5,280,0
167.286,5274,292,2.328,158.8,8.80E-07,17874,33.14,3204.4,15.44,15.24,153.2,160,6,756,0
104.851,3214.4,187.5,2.194,141.25,1.70E-07,11761.5,19.595,1715.12,14.82,6.255,241.65,81.2,4.3,413,0
130.143,2335.5,130,2.0825,142.75,6.00E-08,12692.5,11.6,987.38,17.075,72.375,208.525,402.5,2,273.75,0
93.6698,4717.75,185,1.74,161.5,1.30E-05,8997.5,29.1,2513.5,17.375,1.5125,261.5,75.25,5.25,667.5,0
101.495,1973.75,95.5,1.888,141.55,1.18E-05,9987.5,10.7075,880.442,16.815,54.225,257.95,383.5,1.15,234.6,0
34.6612,2196.6,74.8,1.618,121.2,0.0648156,3588,10.03,612.162,16.32,0.4064,800.8,212,2.8,258.2,0
92.0652,4576.5,130.55,1.465,169.5,7.35E-05,7540.5,23.9,2166,20.65,0.667,271.5,38.5,4.5,635,0
37.6232,2248.5,102.5,1.47,147,0.014595,3924,15.75,1280,18.499,2.5615,754.5,95.5,3.5,290.5,1
112.954,3404.5,104,1.45,170,9.53E-05,7975.5,22.4,1786.5,21.65,45.03,321.5,23.5,4,434,1
180.498,4985.2,432.8,2.14,146,1.70E-06,21197,30.58,2977.4,14.4,13.615,143.5,83.7,5.9,636,0
52,2597.83,141,1.74333,131.167,0.024233,7183.67,14.75,1315.16,12.5667,4.57883,518.233,151.117,3.33333,312.833,1
54.7256,2806.15,157.966,1.80288,131.305,0.0176108,7733.22,16.1475,1453.18,12.1051,9.03059,473.729,151.508,3.47458,350.288,1
79.9322,2416.5,130,1.795,142,7.00E-05,8840,15.9,1434.39,14.6,33.35,341.5,262,3.5,297,1
64.4681,3625.9,181,1.657,152.8,0.000171,7601,23.82,2037.6,13.89,13.554,453.8,32.7,5.2,478.2,0
71.5075,1846,51.5,1.635,140,0.0145011,4524,7.85,440.965,25.099,0.3415,618.5,113.5,3,209,1
115.752,1419.5,45.5,1.82,143.5,0.014505,6539,6.735,488.73,26.799,0.117,573.5,97.5,3,153,1
100.127,4072.6,320,2.232,146.8,4.40E-07,11582,27.42,2227.6,14.42,88.04,244.4,145.6,6,537,0
115.64,4946.75,205,1.79,163.5,1.30E-05,11240,28.85,2713.25,17.475,5.4625,231.75,83,5.25,717.5,0
106.566,1340,24,1.05,181.5,0.0250014,4060,8.12,830.5,43.4,17.715,392.5,119.5,2.5,157.5,0
143.941,3840.5,112,1.565,169,0.031503,9799,14.9,1644,22.3165,4.98,283.5,66.5,3.5,438.5,1
39.3676,2337,85.5,1.69,109,1.05E-05,3876,6.77,658.38,13.845,1.4546,1095.5,109.5,2.5,276.5,1
100.048,4247.8,222,2.192,147.6,2.21E-07,11952,27.76,2391.8,13.98,2.6,240.6,123.8,6,584,0
95.5288,3383.5,91,1.375,178.5,0.000125,6399.5,14.15,1354,24.3,2.83,340.5,21,4.5,401.5,1
57.3253,2665.83,158.333,1.78833,132,0.010738,8217,15.6667,1454.27,11.6333,10.74,437.733,128.617,3.5,326.5,1
55.3718,2860.72,155.938,1.82094,130.562,0.0225513,7600.62,16.5469,1435.8,12.5625,8.18953,492.469,164.781,3.5,355,1
91.0443,4001.4,208,2.086,147.4,3.80E-05,11118,25.12,2249.2,13.64,3.092,288.2,102.2,5.8,554.6,0
57.5306,2987.1,177,1.868,128.35,0.000105,8488.3,18.04,1523.25,11.335,4.584,451.6,82,2.45,389.25,0
145.65,4581,341,2.2,145,1.40E-09,17485,28.35,2683.5,13.8,8.8,184,103.5,6,605,0
182.225,2499.5,42,1.765,171,7.60E-06,9620.5,7.385,820.23,31.75,24500.1,183.5,23,3.5,241.5,1
115.906,4104,99,1.35,185.5,2.55E-05,7358,16.55,1698,27.75,5.065,230,33.5,4,545,1
81.3289,3734.2,177.2,1.866,147.2,0.0175484,8785.4,24.18,2056.06,15.54,6.0866,451,132,5,491.4,0
99.4327,4167,305,2.22,148,5.50E-07,11365,28.85,2293.5,14.6,73.8,245.5,144.5,6,547.5,0
64.4919,2414.5,29,1.11,183,0.0250145,3011,9.97,1184,38,0.855,464.5,108.5,2.5,267.5,1
145.106,4159.75,96.75,1.315,173.75,8.98E-06,10728.8,23.125,2060,22.975,84.8,249.75,21.25,3.75,552,0
92.791,3141,192.5,2.0025,127,6.75E-05,12043.5,17.9,1533.33,12.025,5.875,367,86,3,406,0
53.9205,2766,165,1.745,135.5,0.03157,7532,17.15,1722.5,11.95,2.83,448.5,86.5,4.5,343,0
147.471,3318.5,107,1.455,170,9.50E-05,12963,12.82,1275,17.1135,3.38,309.5,18.5,5.5,389,1
192.657,4418.5,346,2.24,140,1.94E-08,22025,25.5,2400.65,14.7,12.5,131.5,79,6,560,1
43.9725,2385.5,63.5,1.27,168,0.0283,3028.5,13.62,1255,30.3,3.265,575.5,111,3,290,1
78.6052,880.5,23.3,1.05,192.5,0.014501,1808.5,5.395,339.22,70.099,14.5315,631,98,1.5,96,1
129.418,4208,222.5,1.955,135.5,7.01E-07,13171.5,32.4,2062.15,18.7,46.1,229.2,54,5.5,519.5,1
54.4426,2916.58,160.516,1.78016,133.903,0.0138903,7552.1,16.9742,1559.69,12.5274,11.993,467.226,85.2419,3.64516,370.823,1
65.8195,2905.1,190.2,1.714,139.5,0.000126,8731,21.55,2019.6,12.29,4.29,416.2,93.3,6,368.1,0
147.972,5198.4,256,1.904,160.2,4.18E-06,15154,33.36,2945,16.44,26.53,185,93.6,5.8,706.2,0
58.4402,2316,115,1.75,120.5,9.90E-07,6169,9.625,1124.39,12.595,31.8046,1027.5,310,1.5,276,1
69.5455,3848,100.55,1.435,167.5,0.003365,5509,19.85,1761.5,20.45,3.142,399,22.5,4,502.5,0
102.622,4260.75,120.275,1.4425,168.5,0.00168757,8224.5,23,2058.25,20.3,27.8585,301.75,30.5,4.25,581.25,0
69.2214,3545.75,162.8,1.639,157.6,0.00561,7220.95,20.545,1872.75,17.06,7.435,461.5,31.75,4.3,455.75,0
62.0372,3318.2,164,1.744,150.2,0.000152001,7292.6,21.58,1838.98,13.98,5.428,439.2,39,4.8,438.4,0
68.019,3061.5,123.5,1.58,165,0.0250005,5915,22.27,1732.5,29.25,1.515,441,169.5,4,377.5,1
159.363,2221.5,131,2.295,137.5,1.02E-07,12998.5,16.1,847.405,23.6,52.05,168.05,172,5,198.5,1
114.716,4005,135,1.465,164,9.67E-05,9710,24.15,2071.5,18.05,54.53,316.5,27,4.5,541.5,1
118.038,3999.5,126,1.64,179,3.06E-05,8484.5,20.75,1710.5,25.15,1.6,221.5,75,5,475,1
113.015,1773.5,11.45,0.9175,205.25,0.012755,3020,8.135,755.75,59.5,1.0825,311.5,63.5,2,143.75,0
148.995,3760,305,2.28,139,1.89E-08,16950,20.85,1866.15,14.55,77.5,186.5,110.5,6,492.5,0
62.4201,3085.6,185,1.935,127,8.11E-05,9045.2,19.08,1571.8,11.36,4.31,425.6,95.8,2.4,400.2,0
54.8864,889,23.75,1.065,180.5,0.01453,1635,5.445,344.655,57.949,0.2215,692,109,1.5,99.5,1
190.489,3767,102.5,1.42,187,0.00165135,15414.2,15.175,1268.25,19.946,7.2025,217,25.75,5.5,421.25,0
148.305,1612.75,8.625,1.1225,202.25,8.64E-05,4810.5,8.975,798.25,52.325,3427.82,187.75,15,2.75,166.25,0
56.5409,2837,173.333,1.81667,129.667,8.67E-05,8332.67,17.9667,1619,11.3333,14.9333,438,95,4,364,0
82.5417,3285.4,292,2.032,140.8,5.60E-05,10346,21.22,1941.2,13.06,88.24,323.2,127.6,6,432.6,0
175.994,4839.5,426.8,2.134,145.6,0.000660002,20790.7,29.77,2896.5,14.36,14.11,169,80.5,5.8,609.5,0
56.1379,3435.8,182,1.695,151.9,0.000171,6744,22.69,1915.4,13.79,19.054,464.1,42.9,5.1,457.2,0
56.0811,2686.6,162,1.766,132,0.012872,8068.4,16.18,1528.2,11.6,12.132,448.4,74.34,3.8,331.8,0
133.208,3073,101.25,1.16,195,3.09E-05,9091,19.095,1528.15,55.4,10.44,252,57.5,3,403.5,1
29.5938,2310.25,74.1,1.58,122.95,0.0662582,3078.65,10.1675,644.991,16.8649,3.98355,991.32,226.25,2.75,269.1,1
138.497,3825,55.5,1.33,188,1.60E-05,7354.5,16,1645.5,28.9165,17.3,342.5,35,3.5,424,0
185.267,4322.5,54.75,1.315,197,1.10E-05,9539.25,16,1697.75,30.8747,12.35,230.25,44.5,3.75,477,0
166.456,3492.5,104.15,1.35,184,1.75E-06,10947,22.65,1919.5,33.1,2295.25,161,35.5,4,455.5,1
57.1646,2811.78,168.889,1.82889,130.444,0.0140653,8300.44,16.5,1541.62,11.4889,10.9444,434.489,125.333,3.55556,353.111,1
57.7593,2965.32,160.294,1.84088,131.941,0.0212248,7758.24,17.6912,1505.64,12.7353,7.86074,478.265,163.265,3.64706,369.412,1
65.1611,2584,47.1,1.075,189,0.007565,3683.5,11.665,959.19,49.6,1.142,517.5,61.5,2.5,328.45,1
51.4505,2990.5,120.5,1.57,141,9.05E-06,5407.5,19.5,1401.77,18.5,36.8,1910.5,112,3.5,373.5,1
141.783,3197.8,37.14,1.19,195.8,1.41E-05,7106.6,11.1,1317.6,33.38,9819.45,216,13.6,3,329,0
93.7227,4684.6,175,1.66,162.2,1.53E-05,8950,26.69,2462.7,17.56,1.295,262.3,60.6,5.1,679,0
84.878,2066.5,80.5,1.665,140.5,0.00055008,7390,8.23,701.3,19.15,103.65,356,44.85,3.5,225,1
117.981,2041.5,53.5,1.815,134.5,0.0405,6240,10.8,465.81,26.05,0.1335,513,121.5,4,226.5,1
54.6741,3489.25,129,1.595,149.5,0.0219517,5471.75,19.75,1678.83,16.5,3.13575,544.5,85.5,4.25,465.25,0
84.128,1814,106,1.76,138,0.0315001,8262,10.05,929.535,16.7,1226.28,339.5,87.5,2.5,223.5,1
217.115,4121,258,1.74,165.5,9.00E-10,21208,16.92,1836.5,17.2135,8.35,130,46.5,6,477.5,1
117.93,4868,250,2.21,156,1.10E-06,12522.5,35.75,2822.75,15.6,6.55,221.25,146.75,6,650,0
136.927,5101,185,1.55,167,9.35E-06,12610,31.4,2747,18.05,10.825,202.5,55.5,5,713,0
